w_mm,freq_ghz,r_ohm,l_nH,g_uS,c_pF
0.1,1,58.7596,565.208,0.141457,34.0681
0.1,1.23284673944207,66.9337534589199,564.283868835847,0.174245608518354,34.0664417770418
0.1,1.51991108295293,76.1054908714984,563.389761590666,0.218493545953261,34.0642359551263
0.1,1.87381742286038,86.4874123113801,562.547306028268,0.275655195237176,34.0614513222584
0.1,2.31012970008316,98.3910781697329,561.752783392068,0.345897917013649,34.0581554437725
0.1,2.8480358684358,112.019156381128,560.990816481148,0.428068861236621,34.0545302179998
0.1,3.51119173421513,127.228172700718,560.251820749975,0.520798246291631,34.0508305740356
0.1,4.32876128108306,143.422099637742,559.542831519183,0.624684705522413,34.0472930660473
0.1,5.33669923120631,159.706239938498,558.885789463872,0.744783188318235,34.0440438467543
0.1,6.57933224657568,175.265178043046,558.3054443934,0.892710833779467,34.0410530570307
0.1,8.11130830789687,189.751827958839,557.81601110841,1.08856620660647,34.0381375194419
0.1,10,203.491996901673,557.414837081484,1.36360336242854,34.034978240853
0.102305972984251,1,58.0130827796648,561.455544602507,0.1426541200991,34.3145030855431
0.102305972984251,1.23284673944207,66.1279254725105,560.540904530963,0.175784696077012,34.3128243936324
0.102305972984251,1.51991108295293,75.2317893029186,559.653872109915,0.22047622415725,34.3105923599327
0.102305972984251,1.87381742286038,85.5230860084678,558.816910022593,0.278182147628637,34.3077763057792
0.102305972984251,2.31012970008316,97.2974656351151,558.027468089254,0.349053422571525,34.3044456723979
0.102305972984251,2.8480358684358,110.744404979361,557.271232404683,0.431912690318981,34.300785337307
0.102305972984251,3.51119173421513,125.715225690445,556.539290410034,0.525376595603338,34.2970533810122
0.102305972984251,4.32876128108306,141.621922698848,555.838784013435,0.630063489062229,34.2934885823847
0.102305972984251,5.33669923120631,157.592562734521,555.191163812707,0.751096709802901,34.2902178606308
0.102305972984251,6.57933224657568,172.843534372012,554.620293290903,0.900218721866437,34.2872108902189
0.102305972984251,8.11130830789687,187.057963767423,554.139477041017,1.0977212286129,34.2842833694521
0.102305972984251,10,200.581917952844,553.74544254091,1.37514319125224,34.2811150035259
0.104665121082543,1,57.2866636464345,557.671252681672,0.14399244742985,34.6079041082656
0.104665121082543,1.23284673944207,65.3388342951486,556.765147228127,0.177433847423107,34.6062096672459
0.104665121082543,1.51991108295293,74.3679325435383,555.884704463519,0.222544661831938,34.6039566931368
0.104665121082543,1.87381742286038,84.5581314604187,555.05310811026,0.280791969971283,34.6011142194753
0.104665121082543,2.31012970008316,96.1884638493946,554.268868355096,0.352328144716138,34.5977523389895
0.104665121082543,2.8480358684358,109.43374603711,553.518687543775,0.435964783050023,34.5940576636792
0.104665121082543,3.51119173421513,124.138469862457,552.794332303996,0.530305553853301,34.5902906952714
0.104665121082543,4.32876128108306,139.72190953238,552.103063739045,0.635974612464014,34.586692452741
0.104665121082543,5.33669923120631,155.335679402642,551.465812885836,0.758143367702573,34.5833910459388
0.104665121082543,6.57933224657568,170.229706967713,550.905479639354,0.908664450919815,34.5803558647498
0.104665121082543,8.11130830789687,184.118359140065,550.434372235502,1.10801993421102,34.5774008783511
0.104665121082543,10,197.366573423843,550.048550687105,1.38804465100235,34.5742027870132
0.10707867049864,1,56.4819393263942,553.897530534134,0.145709029955487,34.9836069415456
0.10707867049864,1.23284673944207,64.4352409209331,553.00070753955,0.179549100958203,34.9818923001788
0.10707867049864,1.51991108295293,73.3357885750555,552.128110182423,0.225197702342138,34.9796124672127
0.10707867049864,1.87381742286038,83.3465475982957,551.303826279149,0.284139402741038,34.9767361070711
0.10707867049864,2.31012970008316,94.7218055537323,550.527659935612,0.35652839149334,34.9733341481507
0.10707867049864,2.8480358684358,107.614287182768,549.787563154521,0.441162099106914,34.9695954271742
0.10707867049864,3.51119173421513,121.858302750367,549.076099377952,0.536627550830567,34.9657835514037
0.10707867049864,4.32876128108306,136.884608726407,548.400511047366,0.643556346963637,34.9621424130167
0.10707867049864,5.33669923120631,151.880438804121,547.780763524962,0.767181551226871,34.9588016489873
0.10707867049864,6.57933224657568,166.14405877108,547.238165801396,0.919497096967553,34.9557302841612
0.10707867049864,8.11130830789687,179.430093493208,546.783471625555,1.12122922515078,34.9527400698853
0.10707867049864,10,192.118571399012,546.411787841723,1.40459225720767,34.949503852248
0.109547875712233,1,55.7227746751812,550.113243027508,0.146965568240472,35.2414791959346
0.109547875712233,1.23284673944207,63.5922353991463,549.225345924091,0.181097463447765,35.2397497677133
0.109547875712233,1.51991108295293,72.3859739614833,548.360145887439,0.227139719050743,35.2374502738971
0.109547875712233,1.87381742286038,82.2494193115517,547.542631720053,0.286589704093107,35.234549108803
0.109547875712233,2.31012970008316,93.4181266100967,546.773797976,0.359602935715829,35.2311178126386
0.109547875712233,2.8480358684358,106.030693460858,546.042614459241,0.444966473420657,35.2273468506978
0.109547875712233,3.51119173421513,119.918677121739,545.342148731649,0.541255159466238,35.2235021034892
0.109547875712233,4.32876128108306,134.52694993255,544.679434596401,0.649106044821929,35.2198295662794
0.109547875712233,5.33669923120631,149.073067583958,544.073545538085,0.773797324472111,35.2164599937599
0.109547875712233,6.57933224657568,162.892096567896,543.544548412082,0.927426360674672,35.2133621434583
0.109547875712233,8.11130830789687,175.767690139981,543.102095626067,1.13089811357073,35.2103461432383
0.109547875712233,10,188.091094692834,542.740683765897,1.41670466107051,35.2070820180011
0.112074020130978,1,54.9798240570783,546.330050292383,0.148073290627552,35.4767664626853
0.112074020130978,1.23284673944207,62.7654403818855,545.451433997393,0.182462451823404,35.4750239989739
