w_mm,freq_ghz,r_ohm,l_uH,g_uS,c_pF
0.0521180336988201,0.448,55.0882310376285,1.26093451115657,12.7318926031397,11.6198078539831
0.0521180336988201,0.506,58.3809358619555,1.25986662564232,14.5955748861728,11.6193622914999
0.0521180336988201,0.564,61.4584783745918,1.25896140950794,16.3651466961148,11.6189504935425
0.0521180336988201,0.622,64.3548225146057,1.25818490884256,18.0322451358164,11.6185747531451
0.0521180336988201,0.68,67.1002692907716,1.25751141443396,19.598067489502,11.6182347419237
0.0521180336988201,0.738,69.7203113811746,1.25692108481191,21.0695498467995,11.6179285579006
0.0521180336988201,0.796,72.2355028969239,1.25639846763227,22.4566535440965,11.6176534695642
0.0521180336988201,0.854,74.6619133304054,1.25593146787737,23.7705697693421,11.6174064081683
0.0521180336988201,0.912,77.0118299888101,1.25551058106183,25.0226070782172,11.6171842727755
0.0521180336988201,0.97,79.294505882248,1.25512830751965,26.2235519773846,11.6169841055862
0.0521180336988201,1.028,81.5168493099652,1.25477870075481,27.3833400089106,11.6168031821276
0.0521180336988201,1.086,83.6840124970105,1.25445701849923,28.510921160576,11.6166390481579
0.0521180336988201,1.144,85.7998701001848,1.25415945329335,29.6142409292447,11.616489524859
0.0521180336988201,1.202,87.8673947845372,1.25388292469508,30.7002858835717,11.6163526963432
0.0521180336988201,1.26,89.8889437987206,1.25362491914516,31.7751616158029,11.6162268882786
0.0521180336988201,1.318,91.8664721265267,1.25338336658844,32.8441836334885,11.6161106429668
0.0521180336988201,1.376,93.8016869867514,1.25315654538308,33.9119699069225,11.6160026939659
0.0521180336988201,1.434,95.6961566226991,1.25294300894901,34.982528917159,11.6159019419479
0.0521180336988201,1.492,97.5513842061039,1.25274152910949,36.059340188283,11.6158074326169
0.0521180336988201,1.55,99.3688556367549,1.25255105224692,37.1454261512067,11.6157183370034
0.0521180336988201,1.608,101.150068203126,1.25237066529676,38.2434152486666,11.6156339341615
0.0521180336988201,1.666,102.896545529596,1.25219956929768,39.3555967598514,11.6155535961355
0.0521180336988201,1.724,104.609842969366,1.25203705874941,40.4839680943024,11.6154767749922
0.0521180336988201,1.782,106.291546582596,1.25188250543883,41.6302754016378,11.6154029916852
0.0521180336988201,1.84,107.943268032193,1.25173534570743,42.7960483425628,11.6153318265213
0.0521180336988201,1.898,109.56663709958,1.25159507037361,43.9826298140289,11.6152629110094
0.0521180336988201,1.956,111.163293037325,1.25146121670628,45.191201345034,11.6151959208969
0.0521180336988201,2.014,112.734875605864,1.25133336198704,46.4228047954956,11.6151305702202
0.0521180336988201,2.072,114.28301636393,1.2512111183057,47.6783609078145,11.6150666062176
0.0521180336988201,2.13,115.809330576443,1.25109412831625,48.9586851837689,11.6150038049759
0.0521180336988201,2.188,117.315409953588,1.25098206174359,50.2645014902852,11.6149419676997
0.0521180336988201,2.246,118.802816327334,1.25087461247957,51.5964537369843,11.6148809175093
0.0521180336988201,2.304,120.273076296662,1.25077149614414,52.9551159159495,11.6148204966881
0.0521180336988201,2.362,121.727676821992,1.25067244801548,54.3410007492764,11.6147605643109
0.0521180336988201,2.42,123.168061716512,1.25057722125524,55.7545671518014,11.6147009941983
0.0521180336988201,2.478,124.595628962439,1.25048558537116,57.1962266841304,11.6146416731466
0.0521180336988201,2.536,126.011728769985,1.25039732487273,58.6663491438711,11.6145824993951
0.0521180336988201,2.594,127.417662293133,1.25031223808491,60.1652674200656,11.6145233812949
0.0521180336988201,2.652,128.814680917173,1.25023013609277,61.6932817165655,11.614464236151
0.0521180336988201,2.71,130.203986036719,1.25015084179566,63.2506632339106,11.6144049892123
0.0521180336988201,2.768,131.586729248544,1.25007418905396,64.8376573856755,11.61434557279
0.0521180336988201,2.826,132.964012890117,1.25000002191495,66.4544866138135,11.6142859254858
0.0521180336988201,2.884,134.336890861762,1.24992819390701,68.1013528579072,11.6142259915145
0.0521180336988201,2.942,135.706369677364,1.2498585673933,69.7784397251271,11.6141657201089
0.0521180336988201,3,137.073409695314,1.249791012978,71.4859144008647,11.6141050649963
0.0532104622032362,0.1,27.6999264410895,1.27365682247519,2.41105390880032,11.647027915085
0.0532104622032362,0.158,33.4653591507928,1.26853116454481,3.58046045369515,11.6467249845691
0.0532104622032362,0.216,38.4621621019514,1.26500677546673,5.12369901823035,11.6463275168622
0.0532104622032362,0.274,42.9330321746589,1.26248617641722,6.9164242906639,11.645869607504
0.0532104622032362,0.332,47.0275977940292,1.2605628726136,8.842585878882,11.6453830775527
0.0532104622032362,0.39,50.8058234074178,1.25902707012688,10.8079848023968,11.6448937563868
0.0532104622032362,0.448,54.3028746324663,1.25776609134343,12.7449191326168,11.6444202078667
0.0532104622032362,0.506,57.5524067796759,1.25671182533198,14.6105093014144,11.6439741895366
0.0532104622032362,0.564,60.5893215928063,1.25581821798374,16.3818928680374,11.6435619702224
0.0532104622032362,0.622,63.44725245578,1.25505173670627,18.0506983244356,11.643185845318
0.0532104622032362,0.68,66.1561919593186,1.25438698197052,19.6181241349352,11.6428454861161
0.0532104622032362,0.738,68.741356773085,1.25380434896574,21.0911134518981,11.6425389887034
0.0532104622032362,0.796,71.2230643971573,1.25328857025723,22.4796377799283,11.642263618782
0.0532104622032362,0.854,73.6171885450629,1.25282769708216,23.7948997419832,11.6420163044718
0.0532104622032362,0.912,75.9358588850938,1.25241234147065,25.0482194553774,11.6417939416671
0.0532104622032362,0.97,78.1882040127077,1.25203509704746,26.2503944590607,11.6415935695451
0.0532104622032362,1.028,80.3810353461756,1.25169009234183,27.4113704600732,11.641412460847
0.0532104622032362,1.086,82.5194301885485,1.25137264569827,28.540106605044,11.6412481588214
0.0532104622032362,1.144,84.6072052366784,1.25107899887747,29.6445565233691,11.6410984824215
0.0532104622032362,1.202,86.647287923081,1.25080611164007,30.7317139359556,11.6409615137995
0.0532104622032362,1.26,88.6419995429031,1.25055150348089,31.8076906863759,11.6408355769104
0.0532104622032362,1.318,90.5932656840625,1.25031313172019,32.8778077253062,11.6407192125641
0.0532104622032362,1.376,92.502768637245,1.250089297569,33.9466877524813,11.6406111530228
0.0532104622032362,1.434,94.3720546220375,1.2498785736865,35.0183433546879,11.6405102978332
0.0532104622032362,1.492,96.2026065533619,1.24967974823624,36.0962576203689,11.6404156917226
0.0532104622032362,1.55,97.9958910398256,1.24949178160442,37.1834560769155,11.6403265048731
0.0532104622032362,1.608,99.7533865028293,1.24931377283664,38.2825698602182,11.6402420156007
0.0532104622032362,1.666,101.476597778811,1.24914493353743,39.3958905953901,11.6401615953069
0.0532104622032362,1.724,103.167061312665,1.24898456750422,40.5254177390655,11.6400846954972
0.0532104622032362,1.782,104.826344041428,1.24883205477216,41.6728992306885,11.6400108366352
0.0532104622032362,1.84,106.456038269123,1.24868683905547,42.8398662991151,11.6399395985977
0.0532104622032362,1.898,108.057754210994,1.24854841780843,44.0276632182037,11.6398706125163
0.0532104622032362,1.956,109.633111405798,1.24841633431009,45.2374727286156,11.6398035538064
0.0532104622032362,2.014,111.18372982997,1.24829017131595,46.4703377589067,11.6397381362116
0.0532104622032362,2.072,112.711221273552,1.24816954592604,47.7271799960873,11.6396741067113
0.0532104622032362,2.13,114.217181334807,1.24805410539994,49.0088157787752,11.639611241163
0.0532104622032362,2.188,115.703182242585,1.24794352371213,50.3159697169006,11.6395493405677
0.0532104622032362,2.246,117.170766609742,1.24783749868825,51.6492863812121,11.6394882278646
0.0532104622032362,2.304,118.621442147093,1.24773574959976,53.0093403533279,11.6394277451755
0.0532104622032362,2.362,120.056677317539,1.24763801512251,54.3966448821424,11.639367751431
0.0532104622032362,2.42,121.477897877819,1.24754405158592,55.8116593541998,11.6393081203222
0.0532104622032362,2.478,122.886484236127,1.24745363145633,57.254795753332,11.6392487385296
0.0532104622032362,2.536,124.28376954385,1.24736654201054,58.7264242576197,11.6391895041883
0.0532104622032362,2.594,125.671038436185,1.24728258416515,60.2268780987966,11.6391303255555
0.0532104622032362,2.652,127.049526337349,1.24720157143504,61.7564577899523,11.6390711198513
0.0532104622032362,2.71,128.420419249898,1.24712332899973,63.3154348111822,11.6390118122481
0.0532104622032362,2.768,129.784853953263,1.24704769286114,64.9040548292296,11.638952334988
0.0532104622032362,2.826,131.143918543187,1.24697450907932,66.5225405157143,11.6388926266095
0.0532104622032362,2.884,132.498653250659,1.24690363307557,68.1710940189123,11.6388326312702
0.0532104622032362,2.942,133.850051485946,1.24683492899433,69.8498991359383,11.6387722981511
0.0532104622032362,3,135.199061060021,1.24676826911683,71.5591232253363,11.638711580932
0.0543257887326269,0.1,27.2707756920841,1.27028584932703,2.41349874495119,11.6718477675498
0.0543257887326269,0.158,32.9611933805035,1.26521710082189,3.58409142661601,11.6715445299684
0.0543257887326269,0.216,37.8913886347995,1.26173722154707,5.12889547735497,11.6711466593249
0.0543257887326269,0.274,42.3036604648344,1.25924931111734,6.92343955816431,11.6706882856954
0.0543257887326269,0.332,46.3450548868327,1.2573508314221,8.8515556136284,11.6702012623831
0.0543257887326269,0.39,50.0741024417161,1.25583472697197,10.818949111282,11.6697114449514
0.0543257887326269,0.448,53.5252864080386,1.25458990932463,12.7578494084845,11.6692374160913
0.0543257887326269,0.506,56.7318515387807,1.25354920717159,14.6253333819294,11.6687909452829
0.0543257887326269,0.564,59.7283573232412,1.25266716638257,16.3985153368211,11.6683783077246
0.0543257887326269,0.622,62.5481119484251,1.2519106699864,18.0690152169236,11.6680018011532
0.0543257887326269,0.68,65.2208018756125,1.25125462468655,19.6380326571969,11.6676610965403
0.0543257887326269,0.738,67.7713683762436,1.25067966018442,21.1125178199886,11.6673542880517
0.0543257887326269,0.796,70.2198918957955,1.2501706925771,22.5024523025967,11.6670786386236
0.0543257887326269,0.854,72.5820491506665,1.24971591845442,23.8190500782468,11.6668310732656
0.0543257887326269,0.912,74.8698103200466,1.24930606577169,25.0736427403217,11.6666084847271
0.0543257887326269,0.97,77.0921772023891,1.24893382107134,26.2770387784846,11.6664079091842
0.0543257887326269,1.028,79.2558615132565,1.24859338769348,27.4391939896407,11.6662266166134
0.0543257887326269,1.086,81.3658624682445,1.24828014450063,28.5690766116304,11.6660621477716
0.0543257887326269,1.144,83.4259353929148,1.24799038247035,29.6746483463528,11.6659123193999
0.0543257887326269,1.202,85.4389589259763,1.24772110163202,30.7629100141952,11.6657752117051
0.0543257887326269,1.26,87.4072147876213,1.24746985465196,31.8399796639493,11.6656491469416
0.0543257887326269,1.318,89.3325955684899,1.24723462638021,32.9111836492854,11.6655326644388
0.0543257887326269,1.376,91.2167551183995,1.24701374105972,33.9811493645201,11.6654244951722
0.0543257887326269,1.434,93.061214265172,1.24680579078262,35.0538934719209,11.6653235375719
0.0543257887326269,1.492,94.8674324871418,1.24660958025318,36.1329025980349,11.6652288353955
0.0543257887326269,1.55,96.6368541419867,1.24642408406189,37.2212053439318,11.6651395579828
0.0543257887326269,1.608,98.3709360654117,1.24624841356019,38.3214355188329,11.6650549829173
0.0543257887326269,1.666,100.071161840241,1.24608179110559,39.4358870765148,11.6649744809623
0.0543257887326269,1.724,101.739046794376,1.24592352996911,40.566561505649,11.6648975030666
0.0543257887326269,1.782,103.376136787716,1.24577301859697,41.7152085223474,11.6648235692067
0.0543257887326269,1.84,104.9840030588,1.2456297082248,42.8833609120944,11.664752258833
0.0543257887326269,1.898,106.564234786494,1.24549310307681,44.0723643155435,11.6646832027025
0.0543257887326269,1.956,108.118430548273,1.24536275256159,45.2834026761269,11.6646160759012
0.0543257887326269,2.014,109.648189496426,1.24523824501363,46.5175199832012,11.6645505918818
0.0543257887326269,2.072,111.155102803046,1.2451192026344,47.7756388614637,11.6644864973669
0.0543257887326269,2.13,112.64074572456,1.24500527736731,49.0585764802443,11.6644235679863
0.0543257887326269,2.188,114.10667049064,1.24489614750245,50.3670581870422,11.664361604539
0.0543257887326269,2.246,115.554400118202,1.24479151485398,51.7017292089029,11.6643004297843
0.0543257887326269,2.304,116.985423178472,1.24469110238941,53.0631647126768,11.6642398856836
0.0543257887326269,2.362,118.401189496048,1.24459465221731,54.4518784702183,11.6641798310243
0.0543257887326269,2.42,119.803106727316,1.24450192386159,55.8683303363468,11.6641201393693
0.0543257887326269,2.478,121.192537746705,1.24441269276639,57.3129327150464,11.6640606972838
0.0543257887326269,2.536,122.57079875954,1.24432674898831,58.7860561621117,11.6640014027996
0.0543257887326269,2.594,123.939158056916,1.24424389604227,60.2880342494895,11.6639421640806
0.0543257887326269,2.652,125.298835329026,1.24416394987445,61.8191677972753,11.6638828982628
0.0543257887326269,2.71,126.651001457196,1.2440867379416,63.3797285631083,11.6638235304427
0.0543257887326269,2.768,127.996778710496,1.2440120983804,64.9699624650837,11.6637639927934
0.0543257887326269,2.826,129.337241279276,1.24393987925357,66.5900924028448,11.663704223791
0.0543257887326269,2.884,130.6734160849,1.24386993786251,68.2403207318739,11.6636441675365
0.0543257887326269,2.942,132.006283811859,1.24380214011773,69.9208314378818,11.663583773159
0.0543257887326269,3,133.336780115075,1.2437363599604,71.6317920513413,11.6635229942915
0.0554644932447611,0.1,26.8473339909914,1.26690669317144,2.41592895627867,11.6968500467336
0.0554644932447611,0.158,32.4636277948397,1.26189511404169,3.58770068364147,11.696546503925
0.0554644932447611,0.216,37.3282082905148,1.25845934824271,5.13406086386956,11.6961482327565
0.0554644932447611,0.274,41.6826936032903,1.25600372951076,6.9304128853858,11.6956893976339
0.0554644932447611,0.332,45.6716159483569,1.25412976666818,8.86047173349602,11.6952018839116
0.0554644932447611,0.39,49.3521378092276,1.25263311609792,10.8298478948934,11.6947115731815
0.0554644932447611,0.448,52.7580796826123,1.2514042516606,12.7707024230758,11.6942370668528
0.0554644932447611,0.506,55.9222699107121,1.25037692784664,14.6400688990972,11.69379014627
0.0554644932447611,0.564,58.8789127672364,1.24950628507778,16.4150385122674,11.6933770929664
0.0554644932447611,0.622,61.6609798725216,1.24875962036221,18.0872227085045,11.6930002070074
0.0554644932447611,0.68,64.2978444697027,1.24811214627199,19.6578222858046,11.692659159046
0.0554644932447611,0.738,66.8141696409891,1.24754472685763,21.1337943741633,11.6923520413387
0.0554644932447611,0.796,69.2297994332842,1.24704246142216,22.525130602955,11.6920761140724
0.0554644932447611,0.854,71.5602167199226,1.24659369135572,23.8430562276578,11.6918282991649
0.0554644932447611,0.912,73.8172370485167,1.24618925979958,25.0989142490433,11.6916054862396
0.0554644932447611,0.97,76.0097413810981,1.24582194534965,26.3035240420136,11.6914047084897
0.0554644932447611,1.028,78.1443483577251,1.24548602522322,27.4668514330528,11.6912232331431
0.0554644932447611,1.086,80.2259860853984,1.24517693783995,28.5978736969246,11.6910585984804
0.0554644932447611,1.144,82.2583556195956,1.24489102243616,29.7045605598484,11.6909086190436
0.0554644932447611,1.202,84.2442938595005,1.24462531837474,30.7939198993354,11.6907713731056
0.0554644932447611,1.26,86.1860498314933,1.24437741059464,31.8720759323885,11.6906451812307
0.0554644932447611,1.318,88.0854897428565,1.24414531062155,32.9443603834603,11.6905285812762
0.0554644932447611,1.376,89.9442452802079,1.24392736492623,34.0154053134706,11.6904203029389
0.0554644932447611,1.434,91.7638177722496,1.24372218428264,35.0892314358868,11.6903192435389
0.0554644932447611,1.492,93.5456487363212,1.24352858923861,36.1693288942874,11.6902244458699
0.0554644932447611,1.55,95.2911653196341,1.24334556794595,37.2587293451211,11.6901350784344
0.0554644932447611,1.608,97.0018073710225,1.24317224347213,38.3600692550293,11.6900504180877
0.0554644932447611,1.666,98.6790413798238,1.24300784838938,39.4756448925984,11.6899698349588
0.0554644932447611,1.724,100.324365288867,1.24285170495352,40.6074597664531,11.689892779443
0.0554644932447611,1.782,101.939307200959,1.2427032095801,41.7572653588126,11.6898187710329
0.0554644932447611,1.84,103.52542021798,1.24256182062873,42.9265960025423,11.6897473887548
0.0554644932447611,1.898,105.084275043692,1.24242704873755,44.1167986969754,11.6896782629934
0.0554644932447611,1.956,106.617451513593,1.24229844912721,45.3290585811782,11.689611068507
0.0554644932447611,2.014,108.126529859676,1.24217561542928,46.5644206990182,11.6895455184596
0.0554644932447611,2.072,109.613082251265,1.24205817469745,47.8238086073241,11.6894813593182
0.0554644932447611,2.13,111.078664955814,1.24194578333958,49.1080403012212,11.6894183664865
0.0554644932447611,2.188,112.524811319936,1.24183812376915,50.417841861416,11.6893563405624
0.0554644932447611,2.246,113.953025668378,1.24173490162126,51.7538591673746,11.6892951041266
0.0554644932447611,2.304,115.364778147209,1.24163584341403,53.1166679677277,11.6892344989811
0.0554644932447611,2.362,116.761500489318,1.24154069456333,54.5067825542094,11.6891743837708
0.0554644932447611,2.42,118.144582649384,1.24144921767998,55.9246632471601,11.6891146319311
0.0554644932447611,2.478,119.515370237031,1.24136119109425,57.37072286825,11.6890551299129
0.0554644932447611,2.536,120.87516266746,1.24127640756518,58.8453323487752,11.6889957756449
0.0554644932447611,2.594,122.225211945691,1.24119467314113,60.3488255989068,11.6889364771985
0.0554644932447611,2.652,123.566722001619,1.24111580614588,61.8815037439563,11.6888771516262
0.0554644932447611,2.71,124.900848496999,1.24103963626957,63.4436388174929,11.6888177239488
0.0554644932447611,2.768,126.228699031033,1.24096600374838,65.0354769875071,11.688758126271
0.0554644932447611,2.826,127.55133367771,1.24089475862007,66.6572413803486,11.6886982970069
0.0554644932447611,2.884,128.869765794935,1.24082576004507,68.3091345575138,11.6886381802009
0.0554644932447611,2.942,130.184963052286,1.24075887568468,69.9913406922288,11.688577724931
0.0554644932447611,3,131.497848630876,1.24069398112973,71.7040274859149,11.6885168847833
0.0566270657576406,0.1,26.4294248380602,1.26351389370911,2.41835392788399,11.7220769375916
0.0566270657576406,0.158,31.9722093348707,1.25855961404111,3.59130216000818,11.7217730902159
0.0566270657576406,0.216,36.7718289776568,1.25516766541662,5.13921511814224,11.7213744193881
0.0566270657576406,0.274,41.0690228356288,1.25274405849239,6.93737118924109,11.7209151237689
0.0566270657576406,0.332,45.005861651881,1.25089441118108,8.86936865192259,11.7204271206949
0.0566270657576406,0.39,48.638199739417,1.24941707124397,10.840723216632,11.7199363177301
0.0566270657576406,0.448,51.9992258420924,1.24820405219663,12.7835277796541,11.7194613349612
0.0566270657576406,0.506,55.1213638166845,1.24719002033844,14.654772718941,11.7190139655722
0.0566270657576406,0.564,58.0384662531492,1.24633070303891,16.4315261569346,11.7186004974175
0.0566270657576406,0.622,60.7831690957762,1.24559380717056,18.1053910593295,11.7182232328864
0.0566270657576406,0.68,63.3845329102082,1.24495484877674,19.6775693841079,11.7178818423141
0.0566270657576406,0.738,65.8669433813225,1.24439492468222,21.1550252135087,11.7175744160519
0.0566270657576406,0.796,68.2500091515456,1.24389931623329,22.5477601871087,11.7172982115436
0.0566270657576406,0.854,70.5490202325078,1.24345650869343,23.8670108181782,11.7170501476219
