freqs,amp_real,amp_imag,hot_real,hot_imag,cold_real,cold_imag,sa_hot_0,sa_hot_1,sa_hot_2,sa_hot_3,sa_hot_4,sa_cold_0,sa_cold_1,sa_cold_2,sa_cold_3,sa_cold_4,dut_hot_0,dut_hot_1,dut_hot_2,dut_hot_3,dut_hot_4,dut_cold_0,dut_cold_1,dut_cold_2,dut_cold_3,dut_cold_4
972000000.0,0.2314079292298131,-0.22957237475745504,-0.0013674110376049864,0.001208267992450647,-0.01225700264059862,0.0011995828843364177,-99.73632812,-99.76074219,-99.70214844,-99.72167969,-99.74609375,-101.1621094,-101.1083984,-101.1669922,-101.1767578,-101.1279297,-60.33203125,-60.30273438,-60.30273438,-60.35644531,-60.29785156,-65.72753906,-65.68847656,-65.6640625,-65.70800781,-65.70800781
974000000.0,0.22865369299986182,-0.23146737893229619,-0.0013573133338118828,0.0011517661387067562,-0.011509592593741598,0.0006297179836366854,-99.72167969,-99.75097656,-99.71679688,-99.72167969,-99.73632812,-101.1279297,-101.1230469,-101.0986328,-101.1328125,-101.1474609,-60.36132812,-60.32226562,-60.31738281,-60.3125,-60.30273438,-65.73242188,-65.69824219,-65.70800781,-65.68847656,-65.71777344
976000000.0,0.22564975423891137,-0.2336403274148129,-0.0013446888970960508,0.0010977218788040853,-0.0108632383358086,-6.251915562161388e-05,-99.73632812,-99.75585938,-99.74609375,-99.73144531,-99.74609375,-101.1474609,-101.1132812,-101.1523438,-101.1523438,-101.1914062,-60.36132812,-60.33691406,-60.36621094,-60.33691406,-60.33203125,-65.75195312,-65.72265625,-65.73730469,-65.75683594,-65.73242188
978000000.0,0.2226093892673423,-0.23579961805174157,-0.001337135617564271,0.00104386728063391,-0.010335044514290927,-0.0008636782527383992,-99.73144531,-99.73632812,-99.73632812,-99.73144531,-99.74121094,-101.1669922,-101.1425781,-101.1279297,-101.171875,-101.1767578,-60.36621094,-60.35644531,-60.37109375,-60.35644531,-60.33691406,-65.78125,-65.76171875,-65.72753906,-65.71777344,-65.72753906
980000000.0,0.21982844440917873,-0.237966803514487,-0.001320868234487475,0.000990305141474147,-0.009936609997554323,-0.0017519672665948615,-99.71679688,-99.74121094,-99.7265625,-99.75585938,-99.74121094,-101.1132812,-101.1328125,-101.1425781,-101.1425781,-101.1572266,-60.37109375,-60.33691406,-60.36132812,-60.38574219,-60.33203125,-65.78613281,-65.75683594,-65.77148438,-65.73242188,-65.75195312
982000000.0,0.21669457013382654,-0.2395792060618186,-0.0013119371001219752,0.0009356612552438549,-0.009687594587361292,-0.002723496065334296,-99.765625,-99.73144531,-99.74609375,-99.71679688,-99.74121094,-101.1328125,-101.1523438,-101.1767578,-101.1669922,-101.171875,-60.35644531,-60.37597656,-60.39550781,-60.390625,-60.37597656,-65.77148438,-65.7421875,-65.78613281,-65.77148438,-65.76660156
984000000.0,0.21358549035120852,-0.24161044828208614,-0.0012987279551028897,0.0008763870034814834,-0.009586516546251525,-0.0037519378229628145,-99.74121094,-99.72167969,-99.74609375,-99.74121094,-99.76074219,-101.1669922,-101.1425781,-101.1230469,-101.1621094,-101.1035156,-60.38574219,-60.37109375,-60.40527344,-60.40527344,-60.38574219,-65.83007812,-65.79101562,-65.77636719,-65.78613281,-65.79589844
986000000.0,0.21072946972529985,-0.24336934692143783,-0.001289920718076649,0.0008254850591845538,-0.00965477553555215,-0.004801545046314504,-99.75097656,-99.74121094,-99.765625,-99.75097656,-99.76074219,-101.1474609,-101.1523438,-101.1328125,-101.1328125,-101.1865234,-60.41992188,-60.41992188,-60.36621094,-60.38085938,-60.39550781,-65.81542969,-65.75683594,-65.77148438,-65.77148438,-65.75683594
988000000.0,0.2074060750167613,-0.24517558087735908,-0.0012775008363073899,0.0007681399067618737,-0.009888263930710003,-0.005873378537908781,-99.78027344,-99.77539062,-99.77539062,-99.73144531,-99.73144531,-101.1425781,-101.1181641,-101.1621094,-101.1376953,-101.1767578,-60.36621094,-60.37109375,-60.37597656,-60.39550781,-60.390625,-65.78613281,-65.81542969,-65.79589844,-65.79101562,-65.75683594
990000000.0,0.20434187489022096,-0.24709311833746175,-0.0012669613118915196,0.0007174449230455147,-0.010285487374844563,-0.00693575538020466,-99.72167969,-99.78027344,-99.7265625,-99.75585938,-99.73144531,-101.1328125,-101.1669922,-101.1425781,-101.1621094,-101.1523438,-60.41015625,-60.37109375,-60.38085938,-60.40527344,-60.39550781,-65.80078125,-65.80566406,-65.80078125,-65.78613281,-65.80078125
992000000.0,0.20133875558591907,-0.24859332736804715,-0.0012601152754399885,0.0006572418483619061,-0.010858485048904937,-0.007964927001159798,-99.79980469,-99.765625,-99.76074219,-99.77050781,-99.75097656,-101.1572266,-101.1914062,-101.1816406,-101.1621094,-101.1572266,-60.38085938,-60.390625,-60.390625,-60.37109375,-60.38574219,-65.79101562,-65.76660156,-65.77636719,-65.75195312,-65.78125
994000000.0,0.19809146940855757,-0.2504844298715553,-0.0012516508209264546,0.0006043764746814117,-0.011587157732448203,-0.00893995796143982,-99.76074219,-99.72167969,-99.75585938,-99.76074219,-99.77050781,-101.1181641,-101.1376953,-101.1621094,-101.1181641,-101.1767578,-60.40039062,-60.390625,-60.36132812,-60.36621094,-60.37109375,-65.83007812,-65.79101562,-65.81542969,-65.78613281,-65.80078125
996000000.0,0.19499998927853662,-0.2520437878002647,-0.0012435632840460703,0.0005473690319244943,-0.012482597535123676,-0.009839596255066849,-99.77050781,-99.77050781,-99.75585938,-99.80957031,-99.76074219,-101.1816406,-101.1572266,-101.1914062,-101.1523438,-101.2158203,-60.40527344,-60.38085938,-60.36621094,-60.36621094,-60.390625,-65.81054688,-65.79101562,-65.78125,-65.80566406,-65.77148438
998000000.0,0.19170860385732985,-0.2531855757069195,-0.0012306643271726811,0.0004920684213783961,-0.01351578200732354,-0.010649105654250132,-99.79980469,-99.75585938,-99.75097656,-99.77539062,-99.78027344,-101.1865234,-101.171875,-101.1474609,-101.1523438,-101.1474609,-60.38574219,-60.37597656,-60.36132812,-60.36132812,-60.38085938,-65.80566406,-65.7421875,-65.78125,-65.76660156,-65.79589844
1000000000.0,0.18845041775985277,-0.25481138071121173,-0.001221620111335577,0.00043917023368490743,-0.014690579262384934,-0.011331668994704905,-99.74609375,-99.75097656,-99.74609375,-99.77539062,-99.78027344,-101.1572266,-101.1523438,-101.1523438,-101.1474609,-101.1425781,-60.3515625,-60.38085938,-60.36621094,-60.34667969,-60.34667969,-65.77148438,-65.78613281,-65.78125,-65.78125,-65.76660156
1002000000.0,0.1847884415986563,-0.2559151464449596,-0.0012162975064661428,0.000383065640522026,-0.015985455601042472,-0.011885436382275223,-99.79980469,-99.79003906,-99.77539062,-99.8046875,-99.81445312,-101.1523438,-101.1669922,-101.1767578,-101.1474609,-101.1767578,-60.35644531,-60.36621094,-60.37597656,-60.34667969,-60.34667969,-65.77148438,-65.7421875,-65.78125,-65.79589844,-65.7421875
1004000000.0,0.18231354737899175,-0.25707130490605645,-0.0012055246342106563,0.0003303189475852405,-0.01738310684733354,-0.012289774298367508,-99.77539062,-99.74121094,-99.8046875,-99.77539062,-99.74121094,-101.1621094,-101.1621094,-101.1425781,-101.1572266,-101.1328125,-60.3515625,-60.34667969,-60.35644531,-60.36132812,-60.34667969,-65.77636719,-65.76171875,-65.73242188,-65.77148438,-65.75195312
1006000000.0,0.17942542079729873,-0.2583214200041887,-0.0011982642881881703,0.0002728044688409171,-0.01886754094029285,-0.012531335425150449,-99.74609375,-99.73632812,-99.76074219,-99.75097656,-99.79003906,-101.1767578,-101.1523438,-101.1865234,-101.1669922,-101.1767578,-60.34179688,-60.33203125,-60.33203125,-60.32226562,-60.32226562,-65.71777344,-65.71777344,-65.72265625,-65.75195312,-65.75195312
1008000000.0,0.17598835163881085,-0.2591984562712443,-0.001193637973681954,0.00021717108174068605,-0.020415359306801495,-0.012598915813943193,-99.77539062,-99.70703125,-99.78027344,-99.77050781,-99.77050781,-101.171875,-101.1767578,-101.171875,-101.2109375,-101.1621094,-60.32226562,-60.31738281,-60.30761719,-60.31738281,-60.30761719,-65.76171875,-65.7421875,-65.72265625,-65.72265625,-65.7421875
1010000000.0,0.17242039493259287,-0.2608646094121963,-0.0011868002296663788,0.00016547033820399974,-0.0220099696578268,-0.012482030384205514,-99.77050781,-99.74609375,-99.74121094,-99.79003906,-99.75097656,-101.171875,-101.171875,-101.1425781,-101.1572266,-101.1767578,-60.30273438,-60.24902344,-60.30273438,-60.32226562,-60.32226562,-65.73242188,-65.71777344,-65.71289062,-65.72265625,-65.71289062
1012000000.0,0.16983344009215168,-0.26124307405272845,-0.0011805102945150459,0.00011128072216227626,-0.02361978139859159,-0.012176662424535535,-99.79003906,-99.76074219,-99.78027344,-99.77050781,-99.79003906,-101.1816406,-101.2011719,-101.1865234,-101.2011719,-101.1669922,-60.28320312,-60.28320312,-60.26367188,-60.28320312,-60.29785156,-65.703125,-65.71289062,-65.71777344,-65.66894531,-65.68847656
1014000000.0,0.16679629388889194,-0.2626829324288362,-0.0011741077336862471,5.262208466681401e-05,-0.02522409971605936,-0.011679449654129747,-99.765625,-99.765625,-99.79003906,-99.765625,-99.77539062,-101.1523438,-101.2207031,-101.1523438,-101.1572266,-101.1669922,-60.27832031,-60.2734375,-60.25878906,-60.25390625,-60.28320312,-65.69335938,-65.66894531,-65.69335938,-65.70800781,-65.67382812
1016000000.0,0.16274108995934453,-0.2639359283851946,-0.0011698348312702304,-4.664191449563579e-06,-0.02680547545150648,-0.01099823042417439,-99.765625,-99.77539062,-99.74609375,-99.765625,-99.78027344,-101.1962891,-101.1865234,-101.2353516,-101.2011719,-101.1914062,-60.28808594,-60.234375,-60.25878906,-60.22949219,-60.22949219,-65.70800781,-65.63964844,-65.66894531,-65.66894531,-65.70800781
1018000000.0,0.1599353159416189,-0.26421216905391176,-0.0011645499262941444,-6.078955499811572e-05,-0.028331676544149365,-0.01012170429567682,-99.77539062,-99.74609375,-99.77539062,-99.77539062,-99.78515625,-101.1767578,-101.1669922,-101.2109375,-101.1914062,-101.2255859,-60.25390625,-60.22949219,-60.20996094,-60.22949219,-60.22949219,-65.66894531,-65.65917969,-65.64453125,-65.64941406,-65.64941406
1020000000.0,0.15597800701750733,-0.26435254970750455,-0.001164969588848348,-0.00011156457266686468,-0.02979449745990734,-0.009063826460904683,-99.78027344,-99.75585938,-99.71679688,-99.80957031,-99.77539062,-101.2207031,-101.171875,-101.1816406,-101.1914062,-101.2011719,-60.25390625,-60.26367188,-60.22460938,-60.22460938,-60.25390625,-65.67871094,-65.625,-65.625,-65.64941406,-65.62988281
1022000000.0,0.1539114930116955,-0.2657634095624986,-0.0011533444045155226,-0.00016707776909217088,-0.031142923966750367,-0.00782671661531575,-99.79980469,-99.79003906,-99.78027344,-99.75097656,-99.8046875,-101.2060547,-101.1865234,-101.1767578,-101.1914062,-101.2060547,-60.25878906,-60.19042969,-60.18066406,-60.19042969,-60.22460938,-65.65429688,-65.63964844,-65.61035156,-65.62011719,-65.62011719
1024000000.0,0.1505238381207497,-0.2662172810206519,-0.0011504784366625448,-0.00022304756162632976,-0.03238611291417073,-0.006429735881587646,-99.77050781,-99.74121094,-99.765625,-99.765625,-99.77050781,-101.1523438,-101.1621094,-101.1523438,-101.1523438,-101.1914062,-60.17578125,-60.20507812,-60.21972656,-60.18066406,-60.1953125,-65.625,-65.61035156,-65.60058594,-65.62011719,-65.625
1026000000.0,0.14708173950441614,-0.26656656589149197,-0.001147495354021495,-0.0002816076918893186,-0.033491351044320446,-0.004889961015286957,-99.79003906,-99.75097656,-99.79492188,-99.78515625,-99.78515625,-101.1816406,-101.1962891,-101.2207031,-101.2109375,-101.2011719,-60.1953125,-60.18554688,-60.20019531,-60.1953125,-60.18554688,-65.62988281,-65.61523438,-65.5859375,-65.57617188,-65.60058594
1028000000.0,0.14430743623050027,-0.267203234372688,-0.0011488846150280588,-0.0003356093552573976,-0.03443624553387807,-0.003213322748824408,-99.765625,-99.77539062,-99.77050781,-99.75585938,-99.79003906,-101.2304688,-101.2060547,-101.1914062,-101.1621094,-101.2353516,-60.20507812,-60.21484375,-60.19042969,-60.21484375,-60.17089844,-65.58105469,-65.57128906,-65.59570312,-65.5859375,-65.59570312
1030000000.0,0.14086566944959786,-0.2675990295051477,-0.0011461719352622304,-0.0003941199050896453,-0.03521310210796314,-0.0014330920617339617,-99.79980469,-99.765625,-99.79980469,-99.77050781,-99.77539062,-101.1767578,-101.1962891,-101.1962891,-101.171875,-101.1669922,-60.20019531,-60.1953125,-60.20019531,-60.20507812,-60.1953125,-65.60058594,-65.60546875,-65.60058594,-65.60058594,-65.59082031
1032000000.0,0.13761869762664827,-0.2680666427282829,-0.0011437046746483642,-0.00044936010297347826,-0.03580662001336704,0.00044291373510984,-99.765625,-99.79980469,-99.77539062,-99.79980469,-99.79980469,-101.171875,-101.1572266,-101.2011719,-101.1914062,-101.1621094,-60.1953125,-60.17578125,-60.20996094,-60.18554688,-60.20996094,-65.5859375,-65.60058594,-65.55664062,-65.56640625,-65.546875
1034000000.0,0.1345279686739349,-0.2685849307670381,-0.0011395633386395306,-0.0005067046227657096,-0.03620174530158737,0.0023876684383169395,-99.765625,-99.77539062,-99.76074219,-99.75097656,-99.77539062,-101.1621094,-101.1816406,-101.1865234,-101.1523438,-101.1914062,-60.1953125,-60.20996094,-60.20019531,-60.20019531,-60.21972656,-65.5859375,-65.58105469,-65.5859375,-65.59082031,-65.56640625
1036000000.0,0.13125819689713966,-0.2686641437448222,-0.0011364408725337176,-0.000555743102425277,-0.036397802278206264,0.004381189928353482,-99.79492188,-99.81933594,-99.81445312,-99.79980469,-99.77050781,-101.1669922,-101.1572266,-101.2207031,-101.2011719,-101.1865234,-60.20019531,-60.1953125,-60.19042969,-60.22949219,-60.17578125,-65.52246094,-65.58105469,-65.57128906,-65.59570312,-65.54199219
1038000000.0,0.12826219935681907,-0.2688585520733178,-0.0011386725145391269,-0.0006204828501631593,-0.036389997367094605,0.006386896428228705,-99.78027344,-99.78515625,-99.77050781,-99.78027344,-99.82421875,-101.1279297,-101.1816406,-101.1816406,-101.1621094,-101.1669922,-60.20507812,-60.21972656,-60.20019531,-60.20019531,-60.234375,-65.5859375,-65.56640625,-65.55664062,-65.58105469,-65.53710938
1040000000.0,0.12542483301080154,-0.2688785070767972,-0.0011363787749437677,-0.0006767385877852011,-0.03617082365714102,0.008398536254607276,-99.765625,-99.78515625,-99.75585938,-99.75585938,-99.77539062,-101.1376953,-101.171875,-101.1474609,-101.1279297,-101.1328125,-60.21972656,-60.18554688,-60.22460938,-60.21972656,-60.22460938,-65.54199219,-65.57128906,-65.546875,-65.58105469,-65.52246094
1042000000.0,0.12201973203214626,-0.2696026164125835,-0.001136440935162911,-0.0007327405296920635,-0.03574331407693409,0.010373407327453373,-99.79492188,-99.78515625,-99.79492188,-99.765625,-99.79980469,-101.171875,-101.1816406,-101.1669922,-101.1572266,-101.1572266,-60.22949219,-60.27832031,-60.21484375,-60.24414062,-60.24414062,-65.58105469,-65.56640625,-65.59082031,-65.5859375,-65.59082031
1044000000.0,0.11931818259112568,-0.2692730237273596,-0.0011381136483446248,-0.0007917174045707375,-0.03512195807520091,0.01229949350546618,-99.75585938,-99.78515625,-99.78515625,-99.79980469,-99.79980469,-101.1474609,-101.1328125,-101.1523438,-101.171875,-101.1376953,-60.22460938,-60.21972656,-60.26367188,-60.24902344,-60.25390625,-65.60058594,-65.5859375,-65.58105469,-65.57128906,-65.59082031
1046000000.0,0.11618307960874341,-0.26907864811778476,-0.0011381768112936634,-0.0008493542370363085,-0.0342980059358733,0.014149820522447626,-99.77539062,-99.79980469,-99.80957031,-99.765625,-99.79492188,-101.1328125,-101.1376953,-101.1376953,-101.1669922,-101.1816406,-60.23925781,-60.25878906,-60.28320312,-60.20019531,-60.21484375,-65.62988281,-65.59570312,-65.55664062,-65.59570312,-65.53222656
1048000000.0,0.11273464973906495,-0.26927526086549824,-0.0011376190606415518,-0.000907974483756571,-0.033290622249145876,0.015898016436406447,-99.79003906,-99.8046875,-99.79003906,-99.79003906,-99.78027344,-101.1474609,-101.1425781,-101.1669922,-101.1035156,-101.1279297,-60.30273438,-60.26855469,-60.27832031,-60.28808594,-60.29296875,-65.60546875,-65.5859375,-65.59082031,-65.56152344,-65.55664062
1050000000.0,0.10973210998043278,-0.2689398099513217,-0.001137812031977316,-0.0009642907140844417,-0.032120151126687355,0.01752598956509358,-99.79003906,-99.78027344,-99.75585938,-99.79492188,-99.80957031,-101.1132812,-101.1035156,-101.1035156,-101.1376953,-101.1279297,-60.28320312,-60.28320312,-60.26855469,-60.28320312,-60.26855469,-65.59570312,-65.5859375,-65.59082031,-65.58105469,-65.57617188
1052000000.0,0.10690967007730928,-0.2689439159668118,-0.0011388082075294759,-0.0010183765841891002,-0.03079422178632916,0.019011883359307043,-99.79492188,-99.81933594,-99.79980469,-99.79003906,-99.8046875,-101.171875,-101.1132812,-101.1376953,-101.171875,-101.1621094,-60.31738281,-60.2734375,-60.29785156,-60.31738281,-60.30273438,-65.625,-65.60546875,-65.59082031,-65.59570312,-65.61035156
1054000000.0,0.10397295027344153,-0.2688117154723975,-0.0011409730836614703,-0.0010795498239797412,-0.02932866341807715,0.020342105563329365,-99.78027344,-99.75585938,-99.8046875,-99.77539062,-99.79980469,-101.1523438,-101.1083984,-101.1376953,-101.0888672,-101.1230469,-60.29296875,-60.32714844,-60.33203125,-60.32714844,-60.32226562,-65.61523438,-65.64453125,-65.60546875,-65.625,-65.61523438
1056000000.0,0.10102495792451353,-0.2686424444604753,-0.0011440061199163277,-0.0011397316632645546,-0.02775169175850109,0.021498426477346656,-99.78027344,-99.79492188,-99.8046875,-99.79980469,-99.82421875,-101.1132812,-101.1230469,-101.0986328,-101.09375,-101.0986328,-60.3515625,-60.33691406,-60.32226562,-60.33203125,-60.32714844,-65.6640625,-65.61035156,-65.61035156,-65.63964844,-65.625
1058000000.0,0.09806828766997691,-0.2683648248452874,-0.0011494839539411344,-0.0011946641585880396,-0.026079943820624122,0.022475201053828688,-99.81445312,-99.83886719,-99.79492188,-99.79003906,-99.77050781,-101.1621094,-101.1425781,-101.1669922,-101.1523438,-101.1181641,-60.32714844,-60.37597656,-60.34179688,-60.34667969,-60.30273438,-65.68359375,-65.64453125,-65.64941406,-65.65429688,-65.61035156
1060000000.0,0.09520905820513666,-0.2680892451029882,-0.0011481555853152877,-0.0012539187133359191,-0.02432901684238528,0.023248354883964862,-99.77539062,-99.78515625,-99.79003906,-99.8046875,-99.8046875,-101.1279297,-101.1572266,-101.1279297,-101.1523438,-101.1376953,-60.37597656,-60.37109375,-60.39550781,-60.37597656,-60.36132812,-65.65917969,-65.6640625,-65.64941406,-65.68359375,-65.64941406
1062000000.0,0.09203867153402674,-0.26756171753638225,-0.0011480000137377487,-0.0013120372200630364,-0.02253888163778294,0.02382401047899906,-99.8046875,-99.83886719,-99.80957031,-99.84375,-99.85351562,-101.1474609,-101.1474609,-101.1669922,-101.1474609,-101.1669922,-60.40039062,-60.36621094,-60.35644531,-60.39550781,-60.41015625,-65.703125,-65.68359375,-65.66894531,-65.65917969,-65.67871094
1064000000.0,0.08905587114322668,-0.26691377460885546,-0.0011535276561478872,-0.0013706882040085255,-0.020728241398494475,0.024194726358235632,-99.79980469,-99.80957031,-99.80957031,-99.79980469,-99.79492188,-101.1669922,-101.1376953,-101.1328125,-101.1425781,-101.1621094,-60.4296875,-60.41503906,-60.40527344,-60.390625,-60.38574219,-65.72753906,-65.72265625,-65.703125,-65.67871094,-65.703125
1066000000.0,0.0862843943403081,-0.266480843263452,-0.001157471368552171,-0.0014286039239288534,-0.018918905203123917,0.024361304772687338,-99.83886719,-99.82910156,-99.8046875,-99.84375,-99.84863281,-101.1523438,-101.1572266,-101.171875,-101.1572266,-101.1816406,-60.390625,-60.43457031,-60.4296875,-60.40527344,-60.41503906,-65.69335938,-65.69335938,-65.69824219,-65.69335938,-65.70800781
1068000000.0,0.08340006837026309,-0.26630598933776883,-0.0011594340703454024,-0.0014885732661889947,-0.01713935669430306,0.02432726715542464,-99.84375,-99.84863281,-99.81933594,-99.81933594,-99.83398438,-101.1425781,-101.1621094,-101.1669922,-101.2158203,-101.2011719,-60.4296875,-60.41992188,-60.41503906,-60.43457031,-60.42480469,-65.72753906,-65.72265625,-65.703125,-65.72753906,-65.69335938
1070000000.0,0.08042344978745443,-0.26543062961253944,-0.0011628740134559373,-0.0015496334629293308,-0.015413476482683663,0.024088522824505642,-99.8046875,-99.83886719,-99.79003906,-99.82421875,-99.83886719,-101.1523438,-101.1621094,-101.1669922,-101.1669922,-101.1523438,-60.41015625,-60.40527344,-60.40527344,-60.4296875,-60.45898438,-65.77148438,-65.69335938,-65.69824219,-65.7421875,-65.703125
1072000000.0,0.0775126818059845,-0.2649312048487798,-0.001165388017719207,-0.0016059892685200768,-0.013764138194585654,0.023678664044460576,-99.82421875,-99.83886719,-99.82421875,-99.79492188,-99.81445312,-101.2255859,-101.2109375,-101.2060547,-101.1865234,-101.2011719,-60.41992188,-60.44921875,-60.46386719,-60.44433594,-60.4296875,-65.71777344,-65.72753906,-65.73242188,-65.71289062,-65.703125
1074000000.0,0.07460599990276758,-0.2643340484590586,-0.0011709802683302682,-0.0016662532243415914,-0.01221116785343143,0.023082177618648482,-99.78515625,-99.79003906,-99.80957031,-99.82421875,-99.84375,-101.171875,-101.1376953,-101.1669922,-101.1816406,-101.1669922,-60.47363281,-60.44433594,-60.40039062,-60.43945312,-60.45898438,-65.75195312,-65.71777344,-65.73242188,-65.75195312,-65.75195312
1076000000.0,0.0719167342931987,-0.26320544959350334,-0.001175219354501034,-0.0017219722682743671,-0.010781144519452291,0.022330914992991165,-99.81445312,-99.83886719,-99.8046875,-99.83886719,-99.79980469,-101.2060547,-101.1914062,-101.1816406,-101.2353516,-101.1621094,-60.46386719,-60.44433594,-60.48339844,-60.43945312,-60.46386719,-65.77636719,-65.69824219,-65.73730469,-65.71289062,-65.71289062
1078000000.0,0.06931813388504349,-0.26265521907113404,-0.0011807614257133927,-0.0017843777404144194,-0.009486425132118113,0.021431324466679377,-99.85839844,-99.82910156,-99.83398438,-99.86328125,-99.82910156,-101.1572266,-101.1962891,-101.1816406,-101.1962891,-101.1669922,-60.46875,-60.44433594,-60.45410156,-60.45898438,-60.43945312,-65.74707031,-65.70800781,-65.75195312,-65.74707031,-65.74707031
1080000000.0,0.0662018370934174,-0.26226749935763727,-0.001180084392608951,-0.0018366920594760378,-0.008346523196496786,0.02040959879008124,-99.84863281,-99.80957031,-99.83886719,-99.79492188,-99.81445312,-101.171875,-101.1914062,-101.1865234,-101.171875,-101.1914062,-60.49316406,-60.46386719,-60.45898438,-60.44921875,-60.46386719,-65.75195312,-65.73242188,-65.72265625,-65.72265625,-65.76171875
1082000000.0,0.06359158265023745,-0.26084267792650995,-0.0011881259466768501,-0.0018981243246943094,-0.007374385665968357,0.01928354724028823,-99.83398438,-99.82421875,-99.82910156,-99.83398438,-99.85351562,-101.1914062,-101.1962891,-101.2158203,-101.2255859,-101.1865234,-60.41503906,-60.44433594,-60.45410156,-60.46386719,-60.44921875,-65.73730469,-65.70800781,-65.72753906,-65.72753906,-65.71777344
1084000000.0,0.060741456802244964,-0.26054795211604775,-0.0011925927123301167,-0.001958909404090372,-0.006577596494696624,0.01807784498654016,-99.82421875,-99.81445312,-99.82910156,-99.81445312,-99.83886719,-101.1621094,-101.1669922,-101.2060547,-101.1816406,-101.1621094,-60.4296875,-60.46386719,-60.44433594,-60.45410156,-60.44433594,-65.78613281,-65.73242188,-65.72753906,-65.73242188,-65.74707031
1086000000.0,0.05795079660739269,-0.2590664190804739,-0.001199781473183397,-0.0020164238776233393,-0.005972903286759808,0.01681393908424161,-99.81445312,-99.83886719,-99.82421875,-99.83886719,-99.84863281,-101.1767578,-101.1816406,-101.2060547,-101.1962891,-101.2011719,-60.45410156,-60.41015625,-60.46875,-60.45898438,-60.44921875,-65.75683594,-65.7421875,-65.71289062,-65.72265625,-65.72753906
1088000000.0,0.05579749359245536,-0.25819303005268407,-0.001200397382094474,-0.0020719116457232818,-0.005551387146121471,0.015520561601096362,-99.85351562,-99.80957031,-99.84375,-99.82421875,-99.81933594,-101.1669922,-101.1474609,-101.171875,-101.1865234,-101.2060547,-60.42480469,-60.44921875,-60.45898438,-60.4296875,-60.4296875,-65.75195312,-65.703125,-65.71289062,-65.7421875,-65.72753906
1090000000.0,0.052726402549995575,-0.2569580620955326,-0.0012076712146664136,-0.0021336904746113083,-0.005317974049553664,0.014214733255323062,-99.85839844,-99.84375,-99.83398438,-99.84375,-99.82421875,-101.1669922,-101.1523438,-101.1474609,-101.1816406,-101.1767578,-60.41992188,-60.42480469,-60.41992188,-60.41992188,-60.41015625,-65.74707031,-65.703125,-65.71289062,-65.71777344,-65.73730469
1092000000.0,0.05031619509165992,-0.2560555656172903,-0.0012139997423234576,-0.002188378322128523,-0.005282558785285029,0.012930320715567118,-99.79980469,-99.79003906,-99.82421875,-99.82421875,-99.81445312,-101.1523438,-101.1376953,-101.1767578,-101.1865234,-101.1816406,-60.41503906,-60.42480469,-60.42480469,-60.37597656,-60.39550781,-65.71777344,-65.69824219,-65.70800781,-65.71777344,-65.703125
1094000000.0,0.047125312093797146,-0.25468748506365296,-0.0012235318695394356,-0.0022516881579104815,-0.00542869646906301,0.01168376067527511,-99.81445312,-99.78027344,-99.81445312,-99.82910156,-99.83886719,-101.1474609,-101.1474609,-101.1572266,-101.1669922,-101.1767578,-60.40527344,-60.35644531,-60.40039062,-60.40039062,-60.38085938,-65.68359375,-65.72265625,-65.73242188,-65.69824219,-65.703125
1096000000.0,0.04452692289631183,-0.25322779320268474,-0.0012302200794801462,-0.002306496565204342,-0.0057500992671583725,0.010503972382872593,-99.81445312,-99.81445312,-99.79492188,-99.81933594,-99.79492188,-101.1816406,-101.1669922,-101.1328125,-101.1767578,-101.1767578,-60.38085938,-60.36132812,-60.38085938,-60.40039062,-60.3515625,-65.71777344,-65.68359375,-65.70800781,-65.67382812,-65.66894531
1098000000.0,0.04227573197592877,-0.2520035197985083,-0.0012412327064160833,-0.0023643974394296826,-0.006239683085177491,0.009417316157172366,-99.82910156,-99.79980469,-99.80957031,-99.83886719,-99.81445312,-101.1572266,-101.1572266,-101.171875,-101.1474609,-101.2109375,-60.35644531,-60.34179688,-60.35644531,-60.36621094,-60.36132812,-65.67871094,-65.65429688,-65.68359375,-65.6640625,-65.69335938
1100000000.0,0.040045196527815005,-0.2510366107497251,-0.0012417229806916525,-0.002424194645657574,-0.006876299490267488,0.008430100672983658,-99.81445312,-99.80957031,-99.81445312,-99.8046875,-99.81445312,-101.1474609,-101.1181641,-101.1572266,-101.1425781,-101.1865234,-60.38085938,-60.37597656,-60.35644531,-60.31738281,-60.3125,-65.67382812,-65.65917969,-65.67382812,-65.67382812,-65.65429688
1102000000.0,0.03719685327171367,-0.2494161110535184,-0.0012527723402607027,-0.0024825208184687023,-0.007652354376821427,0.0075712322199046325,-99.83398438,-99.78515625,-99.82910156,-99.80957031,-99.81933594,-101.1865234,-101.1474609,-101.2011719,-101.1523438,-101.1621094,-60.33691406,-60.33203125,-60.31738281,-60.33203125,-60.35644531,-65.65917969,-65.63964844,-65.625,-65.625,-65.625
1104000000.0,0.03504863603199639,-0.248147706775649,-0.0012634845625118395,-0.0025402772367923003,-0.008545583452747375,0.006852831777972425,-99.78027344,-99.8046875,-99.79003906,-99.81445312,-99.78515625,-101.1181641,-101.1279297,-101.0986328,-101.1376953,-101.1230469,-60.33203125,-60.32226562,-60.28808594,-60.31738281,-60.29785156,-65.64941406,-65.60058594,-65.6640625,-65.62988281,-65.61523438
