freqs,amp_real,amp_imag,hot_real,hot_imag,cold_real,cold_imag,sa_hot_0,sa_hot_1,sa_hot_2,sa_hot_3,sa_hot_4,sa_cold_0,sa_cold_1,sa_cold_2,sa_cold_3,sa_cold_4,dut_hot_0,dut_hot_1,dut_hot_2,dut_hot_3,dut_hot_4,dut_cold_0,dut_cold_1,dut_cold_2,dut_cold_3,dut_cold_4
964000000.0,0.19925150473245373,-0.30129278993749103,-0.001423100365203969,0.001425678377395806,-0.015898573639488645,0.0020540949612740667,-99.7265625,-99.72167969,-99.72167969,-99.69726562,-99.71679688,-101.0693359,-101.1132812,-101.1132812,-101.1083984,-101.1230469,-65.23925781,-65.22460938,-65.21484375,-65.24414062,-65.20507812,-70.62988281,-70.60058594,-70.61523438,-70.62988281,-70.625
966000000.0,0.1963202603398607,-0.3051739205240972,-0.0014063323706825204,0.0013759428850280244,-0.014929122274991996,0.0020673670111306204,-99.72167969,-99.7265625,-99.74609375,-99.7265625,-99.73632812,-101.1376953,-101.1621094,-101.1669922,-101.1669922,-101.1669922,-65.22949219,-65.26367188,-65.24414062,-65.22460938,-65.21484375,-70.63964844,-70.6640625,-70.625,-70.62988281,-70.625
968000000.0,0.19313906003401732,-0.309072366202,-0.0013962219339556624,0.0013142729759419252,-0.01398996665603179,0.0019216758029397879,-99.67773438,-99.73632812,-99.70703125,-99.71679688,-99.72167969,-101.1181641,-101.1376953,-101.1572266,-101.1132812,-101.1669922,-65.23925781,-65.20019531,-65.21484375,-65.234375,-65.234375,-70.625,-70.57128906,-70.61035156,-70.60058594,-70.59570312
970000000.0,0.1900082105381598,-0.3127231094236344,-0.0013788575141909874,0.0012632692221555106,-0.013089646845769807,0.0016309028279150768,-99.75585938,-99.71191406,-99.72167969,-99.69726562,-99.71679688,-101.1425781,-101.1669922,-101.1279297,-101.1083984,-101.1230469,-65.26855469,-65.21972656,-65.22460938,-65.22460938,-65.20996094,-70.62988281,-70.59570312,-70.62988281,-70.63964844,-70.59082031
972000000.0,0.18675272989591546,-0.3162404341147972,-0.0013674110376049864,0.001208267992450647,-0.01225700264059862,0.0011995828843364177,-99.73632812,-99.76074219,-99.70214844,-99.72167969,-99.74609375,-101.1621094,-101.1083984,-101.1669922,-101.1767578,-101.1279297,-65.25390625,-65.21484375,-65.26367188,-65.25878906,-65.22949219,-70.62988281,-70.59082031,-70.65429688,-70.64453125,-70.62011719
974000000.0,0.1832047348870641,-0.31995421408772823,-0.0013573133338118828,0.0011517661387067562,-0.011509592593741598,0.0006297179836366854,-99.72167969,-99.75097656,-99.71679688,-99.72167969,-99.73632812,-101.1279297,-101.1230469,-101.0986328,-101.1328125,-101.1474609,-65.27832031,-65.234375,-65.22460938,-65.234375,-65.20019531,-70.62011719,-70.63964844,-70.67871094,-70.6640625,-70.68847656
976000000.0,0.17963780620741765,-0.32318169596415613,-0.0013446888970960508,0.0010977218788040853,-0.0108632383358086,-6.251915562161388e-05,-99.73632812,-99.75585938,-99.74609375,-99.73144531,-99.74609375,-101.1474609,-101.1132812,-101.1523438,-101.1523438,-101.1914062,-65.22460938,-65.24414062,-65.234375,-65.25390625,-65.21972656,-70.63964844,-70.65429688,-70.65429688,-70.63476562,-70.64941406
978000000.0,0.17651025357416023,-0.32710074480077317,-0.001337135617564271,0.00104386728063391,-0.010335044514290927,-0.0008636782527383992,-99.73144531,-99.73632812,-99.73632812,-99.73144531,-99.74121094,-101.1669922,-101.1425781,-101.1279297,-101.171875,-101.1767578,-65.23925781,-65.24902344,-65.26367188,-65.2734375,-65.25390625,-70.64453125,-70.625,-70.64941406,-70.66894531,-70.6640625
980000000.0,0.17289478413465179,-0.3306408388998836,-0.001320868234487475,0.000990305141474147,-0.009936609997554323,-0.0017519672665948615,-99.71679688,-99.74121094,-99.7265625,-99.75585938,-99.74121094,-101.1132812,-101.1328125,-101.1425781,-101.1425781,-101.1572266,-65.24902344,-65.25390625,-65.24902344,-65.2734375,-65.2734375,-70.67382812,-70.65429688,-70.65429688,-70.65429688,-70.625
982000000.0,0.16945222726063683,-0.33354016507485196,-0.0013119371001219752,0.0009356612552438549,-0.009687594587361292,-0.002723496065334296,-99.765625,-99.73144531,-99.74609375,-99.71679688,-99.74121094,-101.1328125,-101.1523438,-101.1767578,-101.1669922,-101.171875,-65.27832031,-65.2734375,-65.26855469,-65.26855469,-65.29785156,-70.66894531,-70.65917969,-70.67382812,-70.6640625,-70.64941406
984000000.0,0.16579876146912498,-0.3367071913088589,-0.0012987279551028897,0.0008763870034814834,-0.009586516546251525,-0.0037519378229628145,-99.74121094,-99.72167969,-99.74609375,-99.74121094,-99.76074219,-101.1669922,-101.1425781,-101.1230469,-101.1621094,-101.1035156,-65.30273438,-65.29785156,-65.32714844,-65.29296875,-65.28320312,-70.69335938,-70.68847656,-70.67382812,-70.66894531,-70.67871094
986000000.0,0.16218006987761877,-0.3401596687005679,-0.001289920718076649,0.0008254850591845538,-0.00965477553555215,-0.004801545046314504,-99.75097656,-99.74121094,-99.765625,-99.75097656,-99.76074219,-101.1474609,-101.1523438,-101.1328125,-101.1328125,-101.1865234,-65.35644531,-65.28808594,-65.33691406,-65.32714844,-65.2734375,-70.69824219,-70.69824219,-70.71289062,-70.69824219,-70.72265625
988000000.0,0.15841907425345733,-0.3435047082637173,-0.0012775008363073899,0.0007681399067618737,-0.009888263930710003,-0.005873378537908781,-99.78027344,-99.77539062,-99.77539062,-99.73144531,-99.73144531,-101.1425781,-101.1181641,-101.1621094,-101.1376953,-101.1767578,-65.33203125,-65.32714844,-65.28808594,-65.31738281,-65.3125,-70.73730469,-70.69824219,-70.69335938,-70.71289062,-70.72265625
990000000.0,0.15462832999287135,-0.3463285425247033,-0.0012669613118915196,0.0007174449230455147,-0.010285487374844563,-0.00693575538020466,-99.72167969,-99.78027344,-99.7265625,-99.75585938,-99.73144531,-101.1328125,-101.1669922,-101.1425781,-101.1621094,-101.1523438,-65.32226562,-65.34179688,-65.30761719,-65.32714844,-65.29296875,-70.72265625,-70.75195312,-70.74707031,-70.73242188,-70.74707031
992000000.0,0.15078671249047398,-0.349081412803601,-0.0012601152754399885,0.0006572418483619061,-0.010858485048904937,-0.007964927001159798,-99.79980469,-99.765625,-99.76074219,-99.77050781,-99.75097656,-101.1572266,-101.1914062,-101.1816406,-101.1621094,-101.1572266,-65.38574219,-65.32226562,-65.31738281,-65.34667969,-65.31738281,-70.76171875,-70.77148438,-70.72753906,-70.77148438,-70.75195312
994000000.0,0.1469427979714009,-0.3525270451738838,-0.0012516508209264546,0.0006043764746814117,-0.011587157732448203,-0.00893995796143982,-99.76074219,-99.72167969,-99.75585938,-99.76074219,-99.77050781,-101.1181641,-101.1376953,-101.1621094,-101.1181641,-101.1767578,-65.3515625,-65.34179688,-65.37109375,-65.33691406,-65.32714844,-70.80078125,-70.76660156,-70.7421875,-70.80078125,-70.75195312
996000000.0,0.14294875484953656,-0.35541783480044026,-0.0012435632840460703,0.0005473690319244943,-0.012482597535123676,-0.009839596255066849,-99.77050781,-99.77050781,-99.75585938,-99.80957031,-99.76074219,-101.1816406,-101.1572266,-101.1914062,-101.1523438,-101.2158203,-65.38085938,-65.38085938,-65.36132812,-65.38085938,-65.390625,-70.82519531,-70.77636719,-70.77636719,-70.77148438,-70.79589844
998000000.0,0.13921260434452765,-0.3581835510094013,-0.0012306643271726811,0.0004920684213783961,-0.01351578200732354,-0.010649105654250132,-99.79980469,-99.75585938,-99.75097656,-99.77539062,-99.78027344,-101.1865234,-101.171875,-101.1474609,-101.1523438,-101.1474609,-65.38085938,-65.3515625,-65.3515625,-65.36621094,-65.42480469,-70.83984375,-70.75683594,-70.83007812,-70.82519531,-70.82519531
1000000000.0,0.13505637650368976,-0.3607890586405827,-0.001221620111335577,0.00043917023368490743,-0.014690579262384934,-0.011331668994704905,-99.74609375,-99.75097656,-99.74609375,-99.77539062,-99.78027344,-101.1572266,-101.1523438,-101.1523438,-101.1474609,-101.1425781,-65.41992188,-65.35644531,-65.390625,-65.40527344,-65.390625,-70.79101562,-70.84472656,-70.83984375,-70.82519531,-70.82519531
1002000000.0,0.13068027062837806,-0.3633983975852482,-0.0012162975064661428,0.000383065640522026,-0.015985455601042472,-0.011885436382275223,-99.79980469,-99.79003906,-99.77539062,-99.8046875,-99.81445312,-101.1523438,-101.1669922,-101.1767578,-101.1474609,-101.1767578,-65.41992188,-65.41992188,-65.40527344,-65.40527344,-65.40527344,-70.8203125,-70.83984375,-70.84960938,-70.85449219,-70.83007812
1004000000.0,0.12670961581339826,-0.3663386465414993,-0.0012055246342106563,0.0003303189475852405,-0.01738310684733354,-0.012289774298367508,-99.77539062,-99.74121094,-99.8046875,-99.77539062,-99.74121094,-101.1621094,-101.1621094,-101.1425781,-101.1572266,-101.1328125,-65.42480469,-65.42480469,-65.41015625,-65.42480469,-65.39550781,-70.86425781,-70.88867188,-70.859375,-70.83496094,-70.83007812
1006000000.0,0.12329682929601339,-0.3687559604536062,-0.0011982642881881703,0.0002728044688409171,-0.01886754094029285,-0.012531335425150449,-99.74609375,-99.73632812,-99.76074219,-99.75097656,-99.79003906,-101.1767578,-101.1523438,-101.1865234,-101.1669922,-101.1767578,-65.43945312,-65.41015625,-65.43945312,-65.40039062,-65.43457031,-70.859375,-70.85449219,-70.85449219,-70.86425781,-70.88378906
1008000000.0,0.1188936701452628,-0.37091877946740065,-0.001193637973681954,0.00021717108174068605,-0.020415359306801495,-0.012598915813943193,-99.77539062,-99.70703125,-99.78027344,-99.77050781,-99.77050781,-101.171875,-101.1767578,-101.171875,-101.2109375,-101.1621094,-65.36132812,-65.44433594,-65.44921875,-65.40039062,-65.42480469,-70.89355469,-70.85449219,-70.87402344,-70.86914062,-70.87890625
1010000000.0,0.11471267179972833,-0.37331271650734166,-0.0011868002296663788,0.00016547033820399974,-0.0220099696578268,-0.012482030384205514,-99.77050781,-99.74609375,-99.74121094,-99.79003906,-99.75097656,-101.171875,-101.171875,-101.1425781,-101.1572266,-101.1767578,-65.44433594,-65.46875,-65.43945312,-65.43945312,-65.40527344,-70.88867188,-70.86914062,-70.88378906,-70.87890625,-70.85449219
1012000000.0,0.1102253832640294,-0.3756295682890247,-0.0011805102945150459,0.00011128072216227626,-0.02361978139859159,-0.012176662424535535,-99.79003906,-99.76074219,-99.78027344,-99.77050781,-99.79003906,-101.1816406,-101.2011719,-101.1865234,-101.2011719,-101.1669922,-65.47851562,-65.41503906,-65.43457031,-65.4296875,-65.41992188,-70.88867188,-70.89355469,-70.87890625,-70.8984375,-70.84472656
1014000000.0,0.10643532340740437,-0.37851281724115393,-0.0011741077336862471,5.262208466681401e-05,-0.02522409971605936,-0.011679449654129747,-99.765625,-99.765625,-99.79003906,-99.765625,-99.77539062,-101.1523438,-101.2207031,-101.1523438,-101.1572266,-101.1669922,-65.46875,-65.4296875,-65.45410156,-65.4296875,-65.41503906,-70.87402344,-70.859375,-70.91308594,-70.86914062,-70.8984375
1016000000.0,0.10181889947275327,-0.3807098268413902,-0.0011698348312702304,-4.664191449563579e-06,-0.02680547545150648,-0.01099823042417439,-99.765625,-99.77539062,-99.74609375,-99.765625,-99.78027344,-101.1962891,-101.1865234,-101.2353516,-101.2011719,-101.1914062,-65.44433594,-65.42480469,-65.47363281,-65.41015625,-65.42480469,-70.90332031,-70.8984375,-70.88867188,-70.88867188,-70.92285156
1018000000.0,0.09752566253709244,-0.38255234532688015,-0.0011645499262941444,-6.078955499811572e-05,-0.028331676544149365,-0.01012170429567682,-99.77539062,-99.74609375,-99.77539062,-99.77539062,-99.78515625,-101.1767578,-101.1669922,-101.2109375,-101.1914062,-101.2255859,-65.45410156,-65.46875,-65.41503906,-65.45898438,-65.43457031,-70.86914062,-70.88378906,-70.87402344,-70.86914062,-70.8984375
1020000000.0,0.09308520562341431,-0.3844720105844061,-0.001164969588848348,-0.00011156457266686468,-0.02979449745990734,-0.009063826460904683,-99.78027344,-99.75585938,-99.71679688,-99.80957031,-99.77539062,-101.2207031,-101.171875,-101.1816406,-101.1914062,-101.2011719,-65.46875,-65.46386719,-65.48828125,-65.41992188,-65.44921875,-70.89355469,-70.90820312,-70.88378906,-70.87402344,-70.90820312
1022000000.0,0.08912208241912117,-0.3866775232924814,-0.0011533444045155226,-0.00016707776909217088,-0.031142923966750367,-0.00782671661531575,-99.79980469,-99.79003906,-99.78027344,-99.75097656,-99.8046875,-101.2060547,-101.1865234,-101.1767578,-101.1914062,-101.2060547,-65.45410156,-65.45898438,-65.45410156,-65.43945312,-65.41992188,-70.8984375,-70.859375,-70.84472656,-70.89355469,-70.859375
1024000000.0,0.08437520433678779,-0.38869575689971814,-0.0011504784366625448,-0.00022304756162632976,-0.03238611291417073,-0.006429735881587646,-99.77050781,-99.74121094,-99.765625,-99.765625,-99.77050781,-101.1523438,-101.1621094,-101.1523438,-101.1523438,-101.1914062,-65.48828125,-65.41992188,-65.45410156,-65.47363281,-65.44433594,-70.84472656,-70.88378906,-70.87402344,-70.84472656,-70.859375
1026000000.0,0.07995038868703623,-0.3903651064824268,-0.001147495354021495,-0.0002816076918893186,-0.033491351044320446,-0.004889961015286957,-99.79003906,-99.75097656,-99.79492188,-99.78515625,-99.78515625,-101.1816406,-101.1962891,-101.2207031,-101.2109375,-101.2011719,-65.42480469,-65.47363281,-65.41992188,-65.43457031,-65.44433594,-70.83496094,-70.84472656,-70.83496094,-70.83496094,-70.83496094
1028000000.0,0.07546786234832129,-0.3920797786935018,-0.0011488846150280588,-0.0003356093552573976,-0.03443624553387807,-0.003213322748824408,-99.765625,-99.77539062,-99.77050781,-99.75585938,-99.79003906,-101.2304688,-101.2060547,-101.1914062,-101.1621094,-101.2353516,-65.44433594,-65.43457031,-65.43457031,-65.390625,-65.41992188,-70.81054688,-70.8203125,-70.81054688,-70.83984375,-70.84472656
1030000000.0,0.07120909841582919,-0.39372887763506464,-0.0011461719352622304,-0.0003941199050896453,-0.03521310210796314,-0.0014330920617339617,-99.79980469,-99.765625,-99.79980469,-99.77050781,-99.77539062,-101.1767578,-101.1962891,-101.1962891,-101.171875,-101.1669922,-65.41992188,-65.44921875,-65.39550781,-65.43457031,-65.40527344,-70.83984375,-70.78613281,-70.79589844,-70.79589844,-70.79589844
1032000000.0,0.06650980848722975,-0.3956795245016739,-0.0011437046746483642,-0.00044936010297347826,-0.03580662001336704,0.00044291373510984,-99.765625,-99.79980469,-99.77539062,-99.79980469,-99.79980469,-101.171875,-101.1572266,-101.2011719,-101.1914062,-101.1621094,-65.41015625,-65.43945312,-65.39550781,-65.41503906,-65.4296875,-70.82519531,-70.77636719,-70.78125,-70.80078125,-70.81054688
1034000000.0,0.06197771423008373,-0.3968779962683923,-0.0011395633386395306,-0.0005067046227657096,-0.03620174530158737,0.0023876684383169395,-99.765625,-99.77539062,-99.76074219,-99.75097656,-99.77539062,-101.1621094,-101.1816406,-101.1865234,-101.1523438,-101.1914062,-65.390625,-65.40527344,-65.38085938,-65.39550781,-65.38574219,-70.75683594,-70.76171875,-70.77148438,-70.81542969,-70.78613281
1036000000.0,0.057472520797427616,-0.39845632877638637,-0.0011364408725337176,-0.000555743102425277,-0.036397802278206264,0.004381189928353482,-99.79492188,-99.81933594,-99.81445312,-99.79980469,-99.77050781,-101.1669922,-101.1572266,-101.2207031,-101.2011719,-101.1865234,-65.38085938,-65.390625,-65.38085938,-65.39550781,-65.38574219,-70.76171875,-70.74707031,-70.7421875,-70.73730469,-70.7421875
1038000000.0,0.053044938739193755,-0.39989441995589503,-0.0011386725145391269,-0.0006204828501631593,-0.036389997367094605,0.006386896428228705,-99.78027344,-99.78515625,-99.77050781,-99.78027344,-99.82421875,-101.1279297,-101.1816406,-101.1816406,-101.1621094,-101.1669922,-65.43457031,-65.390625,-65.37109375,-65.38574219,-65.38085938,-70.75683594,-70.69824219,-70.70800781,-70.73242188,-70.75683594
1040000000.0,0.04850940247786164,-0.4011654865913742,-0.0011363787749437677,-0.0006767385877852011,-0.03617082365714102,0.008398536254607276,-99.765625,-99.78515625,-99.75585938,-99.75585938,-99.77539062,-101.1376953,-101.171875,-101.1474609,-101.1279297,-101.1328125,-65.40527344,-65.37597656,-65.37597656,-65.39550781,-65.34179688,-70.72265625,-70.69335938,-70.72753906,-70.72265625,-70.72753906
1042000000.0,0.043725637496733236,-0.402946803606737,-0.001136440935162911,-0.0007327405296920635,-0.03574331407693409,0.010373407327453373,-99.79492188,-99.78515625,-99.79492188,-99.765625,-99.79980469,-101.171875,-101.1816406,-101.1669922,-101.1572266,-101.1572266,-65.40039062,-65.36621094,-65.35644531,-65.37597656,-65.34179688,-70.68847656,-70.703125,-70.69824219,-70.703125,-70.68359375
1044000000.0,0.03928793191099238,-0.40371376929988084,-0.0011381136483446248,-0.0007917174045707375,-0.03512195807520091,0.01229949350546618,-99.75585938,-99.78515625,-99.78515625,-99.79980469,-99.79980469,-101.1474609,-101.1328125,-101.1523438,-101.171875,-101.1376953,-65.34667969,-65.36621094,-65.33203125,-65.33203125,-65.37109375,-70.68359375,-70.66894531,-70.67382812,-70.67871094,-70.64453125
1046000000.0,0.03442583681723926,-0.40465131422863926,-0.0011381768112936634,-0.0008493542370363085,-0.0342980059358733,0.014149820522447626,-99.77539062,-99.79980469,-99.80957031,-99.765625,-99.79492188,-101.1328125,-101.1376953,-101.1376953,-101.1669922,-101.1816406,-65.37597656,-65.3515625,-65.3515625,-65.37109375,-65.37109375,-70.66894531,-70.65429688,-70.64941406,-70.67871094,-70.62988281
1048000000.0,0.02961880326832679,-0.4058963379697462,-0.0011376190606415518,-0.000907974483756571,-0.033290622249145876,0.015898016436406447,-99.79003906,-99.8046875,-99.79003906,-99.79003906,-99.78027344,-101.1474609,-101.1425781,-101.1669922,-101.1035156,-101.1279297,-65.32714844,-65.38085938,-65.33203125,-65.34667969,-65.33691406,-70.65917969,-70.64941406,-70.65917969,-70.63476562,-70.66894531
1050000000.0,0.025162175145873163,-0.4067816045737307,-0.001137812031977316,-0.0009642907140844417,-0.032120151126687355,0.01752598956509358,-99.79003906,-99.78027344,-99.75585938,-99.79492188,-99.80957031,-101.1132812,-101.1035156,-101.1035156,-101.1376953,-101.1279297,-65.32226562,-65.3125,-65.34667969,-65.33203125,-65.32226562,-70.63964844,-70.63476562,-70.64453125,-70.63964844,-70.625
1052000000.0,0.020444358081289513,-0.4079105363047376,-0.0011388082075294759,-0.0010183765841891002,-0.03079422178632916,0.019011883359307043,-99.79492188,-99.81933594,-99.79980469,-99.79003906,-99.8046875,-101.171875,-101.1132812,-101.1376953,-101.171875,-101.1621094,-65.35644531,-65.34179688,-65.36621094,-65.30273438,-65.3515625,-70.62011719,-70.62988281,-70.62988281,-70.59570312,-70.61035156
1054000000.0,0.015625258618423454,-0.4088008343516929,-0.0011409730836614703,-0.0010795498239797412,-0.02932866341807715,0.020342105563329365,-99.78027344,-99.75585938,-99.8046875,-99.77539062,-99.79980469,-101.1523438,-101.1083984,-101.1376953,-101.0888672,-101.1230469,-65.34667969,-65.37597656,-65.34667969,-65.30273438,-65.32226562,-70.62011719,-70.62011719,-70.59082031,-70.59570312,-70.58105469
1056000000.0,0.010886900388534227,-0.4096707773273385,-0.0011440061199163277,-0.0011397316632645546,-0.02775169175850109,0.021498426477346656,-99.78027344,-99.79492188,-99.8046875,-99.79980469,-99.82421875,-101.1132812,-101.1230469,-101.0986328,-101.09375,-101.0986328,-65.29785156,-65.37597656,-65.32226562,-65.34179688,-65.33203125,-70.59570312,-70.61523438,-70.62011719,-70.63476562,-70.60546875
1058000000.0,0.0060673268696285945,-0.4102756721901858,-0.0011494839539411344,-0.0011946641585880396,-0.026079943820624122,0.022475201053828688,-99.81445312,-99.83886719,-99.79492188,-99.79003906,-99.77050781,-101.1621094,-101.1425781,-101.1669922,-101.1523438,-101.1181641,-65.34179688,-65.31738281,-65.3125,-65.34667969,-65.33203125,-70.61035156,-70.55664062,-70.5859375,-70.625,-70.57617188
1060000000.0,0.0015165685481979942,-0.4111331638317495,-0.0011481555853152877,-0.0012539187133359191,-0.02432901684238528,0.023248354883964862,-99.77539062,-99.78515625,-99.79003906,-99.8046875,-99.8046875,-101.1279297,-101.1572266,-101.1279297,-101.1523438,-101.1376953,-65.30761719,-65.30761719,-65.30761719,-65.35644531,-65.30273438,-70.58105469,-70.60058594,-70.59570312,-70.58105469,-70.60058594
1062000000.0,-0.0036035428698408456,-0.41163744552816156,-0.0011480000137377487,-0.0013120372200630364,-0.02253888163778294,0.02382401047899906,-99.8046875,-99.83886719,-99.80957031,-99.84375,-99.85351562,-101.1474609,-101.1474609,-101.1669922,-101.1474609,-101.1669922,-65.3515625,-65.33203125,-65.35644531,-65.33203125,-65.32714844,-70.62011719,-70.57128906,-70.59570312,-70.59082031,-70.61035156
1064000000.0,-0.008327195899500013,-0.41192172973429103,-0.0011535276561478872,-0.0013706882040085255,-0.020728241398494475,0.024194726358235632,-99.79980469,-99.80957031,-99.80957031,-99.79980469,-99.79492188,-101.1669922,-101.1376953,-101.1328125,-101.1425781,-101.1621094,-65.33203125,-65.32226562,-65.30273438,-65.33203125,-65.34667969,-70.625,-70.58105469,-70.60546875,-70.56640625,-70.53710938
1066000000.0,-0.012962536783404787,-0.4122536783156831,-0.001157471368552171,-0.0014286039239288534,-0.018918905203123917,0.024361304772687338,-99.83886719,-99.82910156,-99.8046875,-99.84375,-99.84863281,-101.1523438,-101.1572266,-101.171875,-101.1572266,-101.1816406,-65.37597656,-65.33691406,-65.38574219,-65.37109375,-65.31738281,-70.60058594,-70.57617188,-70.60546875,-70.62988281,-70.59082031
1068000000.0,-0.017928280290828817,-0.4126020017666251,-0.0011594340703454024,-0.0014885732661889947,-0.01713935669430306,0.02432726715542464,-99.84375,-99.84863281,-99.81933594,-99.81933594,-99.83398438,-101.1425781,-101.1621094,-101.1669922,-101.2158203,-101.2011719,-65.34667969,-65.36621094,-65.33691406,-65.33203125,-65.37109375,-70.59082031,-70.61035156,-70.61523438,-70.59570312,-70.63476562
1070000000.0,-0.022831556699556887,-0.4128507040609498,-0.0011628740134559373,-0.0015496334629293308,-0.015413476482683663,0.024088522824505642,-99.8046875,-99.83886719,-99.79003906,-99.82421875,-99.83886719,-101.1523438,-101.1621094,-101.1669922,-101.1669922,-101.1523438,-65.35644531,-65.40527344,-65.33203125,-65.34179688,-65.3125,-70.62011719,-70.60058594,-70.625,-70.61035156,-70.59082031
1072000000.0,-0.027462404040906285,-0.41293633491725024,-0.001165388017719207,-0.0016059892685200768,-0.013764138194585654,0.023678664044460576,-99.82421875,-99.83886719,-99.82421875,-99.79492188,-99.81445312,-101.2255859,-101.2109375,-101.2060547,-101.1865234,-101.2011719,-65.38574219,-65.390625,-65.36132812,-65.35644531,-65.36132812,-70.62988281,-70.62988281,-70.625,-70.62988281,-70.63476562
1074000000.0,-0.03223981020502986,-0.4131445555865757,-0.0011709802683302682,-0.0016662532243415914,-0.01221116785343143,0.023082177618648482,-99.78515625,-99.79003906,-99.80957031,-99.82421875,-99.84375,-101.171875,-101.1376953,-101.1669922,-101.1816406,-101.1669922,-65.40039062,-65.3515625,-65.390625,-65.36132812,-65.38574219,-70.64453125,-70.59082031,-70.64941406,-70.60058594,-70.63476562
1076000000.0,-0.03714966799910708,-0.41305344807150673,-0.001175219354501034,-0.0017219722682743671,-0.010781144519452291,0.022330914992991165,-99.81445312,-99.83886719,-99.8046875,-99.83886719,-99.79980469,-101.2060547,-101.1914062,-101.1816406,-101.2353516,-101.1621094,-65.40039062,-65.42480469,-65.41503906,-65.43457031,-65.39550781,-70.71289062,-70.67382812,-70.65917969,-70.64453125,-70.63964844
1078000000.0,-0.0418100638833516,-0.4129658670761209,-0.0011807614257133927,-0.0017843777404144194,-0.009486425132118113,0.021431324466679377,-99.85839844,-99.82910156,-99.83398438,-99.86328125,-99.82910156,-101.1572266,-101.1962891,-101.1816406,-101.1962891,-101.1669922,-65.42480469,-65.390625,-65.38574219,-65.40527344,-65.40039062,-70.69824219,-70.66894531,-70.73242188,-70.68847656,-70.6640625
1080000000.0,-0.0468039148530329,-0.41309499182030746,-0.001180084392608951,-0.0018366920594760378,-0.008346523196496786,0.02040959879008124,-99.84863281,-99.80957031,-99.83886719,-99.79492188,-99.81445312,-101.171875,-101.1914062,-101.1865234,-101.171875,-101.1914062,-65.44433594,-65.40527344,-65.45898438,-65.43457031,-65.40039062,-70.67871094,-70.71289062,-70.70800781,-70.69824219,-70.72265625
1082000000.0,-0.05143122740683877,-0.4128308499365598,-0.0011881259466768501,-0.0018981243246943094,-0.007374385665968357,0.01928354724028823,-99.83398438,-99.82421875,-99.82910156,-99.83398438,-99.85351562,-101.1914062,-101.1962891,-101.2158203,-101.2255859,-101.1865234,-65.46875,-65.46386719,-65.41992188,-65.49804688,-65.41015625,-70.75195312,-70.72753906,-70.72265625,-70.68359375,-70.69335938
1084000000.0,-0.056497072318997914,-0.41256437221533,-0.0011925927123301167,-0.001958909404090372,-0.006577596494696624,0.01807784498654016,-99.82421875,-99.81445312,-99.82910156,-99.81445312,-99.83886719,-101.1621094,-101.1669922,-101.2060547,-101.1816406,-101.1621094,-65.5078125,-65.44921875,-65.48339844,-65.45410156,-65.5078125,-70.71289062,-70.77636719,-70.73730469,-70.74707031,-70.73730469
1086000000.0,-0.06150851549972037,-0.41221111946847805,-0.001199781473183397,-0.0020164238776233393,-0.005972903286759808,0.01681393908424161,-99.81445312,-99.83886719,-99.82421875,-99.83886719,-99.84863281,-101.1767578,-101.1816406,-101.2060547,-101.1962891,-101.2011719,-65.47363281,-65.45898438,-65.49316406,-65.48339844,-65.46386719,-70.78613281,-70.75683594,-70.78125,-70.77636719,-70.76171875
1088000000.0,-0.06582806186119874,-0.41169869280324195,-0.001200397382094474,-0.0020719116457232818,-0.005551387146121471,0.015520561601096362,-99.85351562,-99.80957031,-99.84375,-99.82421875,-99.81933594,-101.1669922,-101.1474609,-101.171875,-101.1865234,-101.2060547,-65.53222656,-65.51269531,-65.51757812,-65.53710938,-65.45410156,-70.81542969,-70.77636719,-70.78125,-70.79589844,-70.77636719
1090000000.0,-0.07082111031680324,-0.41143140262904254,-0.0012076712146664136,-0.0021336904746113083,-0.005317974049553664,0.014214733255323062,-99.85839844,-99.84375,-99.83398438,-99.84375,-99.82421875,-101.1669922,-101.1523438,-101.1474609,-101.1816406,-101.1767578,-65.53222656,-65.47851562,-65.51269531,-65.5078125,-65.49316406,-70.80078125,-70.82519531,-70.81542969,-70.80078125,-70.79589844
1092000000.0,-0.07556222303977896,-0.4106561419787677,-0.0012139997423234576,-0.002188378322128523,-0.005282558785285029,0.012930320715567118,-99.79980469,-99.79003906,-99.82421875,-99.82421875,-99.81445312,-101.1523438,-101.1376953,-101.1767578,-101.1865234,-101.1816406,-65.53222656,-65.51269531,-65.53222656,-65.53222656,-65.50292969,-70.81054688,-70.83007812,-70.83007812,-70.83007812,-70.83007812
1094000000.0,-0.08062298294385904,-0.4100046273133837,-0.0012235318695394356,-0.0022516881579104815,-0.00542869646906301,0.01168376067527511,-99.81445312,-99.78027344,-99.81445312,-99.82910156,-99.83886719,-101.1474609,-101.1474609,-101.1572266,-101.1669922,-101.1767578,-65.546875,-65.53710938,-65.52734375,-65.54199219,-65.49804688,-70.8203125,-70.8203125,-70.85449219,-70.859375,-70.82519531
1096000000.0,-0.08560236539392302,-0.40914001231041186,-0.0012302200794801462,-0.002306496565204342,-0.0057500992671583725,0.010503972382872593,-99.81445312,-99.81445312,-99.79492188,-99.81933594,-99.79492188,-101.1816406,-101.1669922,-101.1328125,-101.1767578,-101.1767578,-65.50292969,-65.57128906,-65.546875,-65.5078125,-65.53710938,-70.859375,-70.83496094,-70.86425781,-70.86425781,-70.85449219
