freqs,amp_real,amp_imag,hot_real,hot_imag,cold_real,cold_imag,sa_mean,sa_std,hot_mean,hot_std,cold_mean,cold_std
640000000.0,-0.3922073666329309,0.00023575250129135084,-0.006515227834898612,0.0071232513223069005,-0.008000057834788177,0.010297478240404,3.7672811078e-14,4.150261318966921e-17,3.8842621272000004e-11,3.620584422822166e-14,1.2337126037e-11,1.4658439395236155e-14
642000000.0,-0.3867660099941501,0.008039530351845441,-0.006473416477598551,0.007100818182469048,-0.008294728802681148,0.011187370636237785,3.7432353079e-14,5.646989272647801e-17,3.9273002598e-11,4.051906994868417e-14,1.2402494903000001e-11,1.5050918759398662e-14
644000000.0,-0.381193263673297,0.015912416895721527,-0.006433117819371029,0.007073258944557856,-0.008462271383761943,0.01213192923773567,3.7817256795999994e-14,5.434579883674973e-17,3.9481190702e-11,5.0272227872400776e-14,1.2469609539000001e-11,1.5260028715648473e-14
646000000.0,-0.37471724551476493,0.024342014648141803,-0.006383210084867173,0.007049650698686146,-0.008489060128853362,0.013122490826459724,3.7685639053e-14,5.122815930487981e-17,3.9753055756000006e-11,6.20034638927205e-14,1.251450927e-11,1.1117445120409452e-14
648000000.0,-0.36889542688950144,0.031637103680149097,-0.006343759096231611,0.007026300004127134,-0.0083746812786538,0.01413363460300443,3.7923714275999994e-14,5.5213562509403605e-17,4.0013137189999995e-11,6.284684856717571e-14,1.2617669108e-11,1.3743510675044351e-14
650000000.0,-0.36212723772086347,0.039314795100212394,-0.006296924177360119,0.006999577404674799,-0.008124566479540244,0.015151757155160551,3.7957965328e-14,6.335735572956375e-17,4.0197857422999994e-11,5.23431700753207e-14,1.2707348956999997e-11,1.2861677785967055e-14
652000000.0,-0.35542776163804096,0.046686176182092594,-0.0062504516695051655,0.0069766095086896025,-0.007719414774333107,0.01615035200811997,3.7800036007999997e-14,3.6088934097485925e-17,4.0424447709e-11,5.1111913628079017e-14,1.2751726115e-11,1.3877010419760819e-14
654000000.0,-0.34779112438109633,0.05355975243531647,-0.006209242794052989,0.0069470633593361345,-0.007174609185184262,0.017115875129096847,3.8240763641e-14,6.8762803330604e-17,4.0730013074999993e-11,4.317474655634694e-14,1.2826527663999998e-11,1.6587685716754688e-14
656000000.0,-0.3402523698851995,0.05987658472230051,-0.0061563965155707985,0.006919403270408994,-0.006487260840028284,0.01803761827934367,3.7970376222999994e-14,3.200777305693142e-17,4.0895479778e-11,6.4441126088684e-14,1.2936612789e-11,1.793713658971917e-14
658000000.0,-0.3319193910871138,0.06529243304370533,-0.0061114803619576885,0.006894507278312222,-0.00567500840829161,0.018887519433852622,3.8137563132e-14,5.951252459721601e-17,4.1070844797e-11,8.000374178233662e-14,1.3056424212999998e-11,1.7577207081715965e-14
660000000.0,-0.3242325929997564,0.06964867238327711,-0.0060643785885657695,0.006865803619070189,-0.004735816106221904,0.019654795148431964,3.823595925799999e-14,2.9430207463383854e-17,4.126956995e-11,6.243859038801328e-14,1.3217430868e-11,1.8954269202710455e-14
662000000.0,-0.3170687401665418,0.07140271729541389,-0.006018758867066437,0.006839873542104547,-0.0036774223719186006,0.020328692050456943,3.8107281677e-14,3.7570774567690975e-17,4.1464605522e-11,3.729716051595405e-14,1.3309866814999999e-11,1.7566125057450952e-14
664000000.0,-0.313601099522425,0.07414048071710863,-0.005973364128175316,0.006816347303413139,-0.0025172641937100844,0.02088225460901713,3.8438891227000004e-14,5.964446984341565e-17,4.1628184464e-11,4.647617282644437e-14,1.338344527e-11,2.1171476317022525e-14
666000000.0,-0.31106508967187024,0.07940034468107345,-0.005922296693851458,0.006786708630403194,-0.0012747275167745242,0.021311520950449622,3.8257642417999996e-14,4.7590449785518845e-17,4.1693913746e-11,5.866685461205947e-14,1.3348922826999999e-11,2.3541174178583376e-14
668000000.0,-0.3069284447267004,0.08708752709534967,-0.005876195261079764,0.006759510601853343,3.543655268849495e-05,0.021599147760926772,3.8421844798e-14,7.335036071653135e-17,4.1938477462999994e-11,6.510843995056304e-14,1.3264972182e-11,1.0126501713971757e-14
670000000.0,-0.30136304555422344,0.09462228383464956,-0.005826798124443796,0.006734404631395822,0.0014098709237412512,0.021755936773123204,3.859905394e-14,5.4912603376788656e-17,4.2274420862e-11,5.327523294401e-14,1.3210017424000002e-11,1.9955551783517137e-14
672000000.0,-0.29433774889261577,0.10156408941463499,-0.005777838259838338,0.006708835120898229,0.002822629802270581,0.02175465431371045,3.8404370137000004e-14,6.196568410920572e-17,4.241226499299999e-11,3.1927978113100604e-14,1.3199582077999999e-11,1.686443986174638e-14
674000000.0,-0.2873873724692936,0.10772069194083335,-0.005731801910189981,0.006685497369013411,0.004241093455126605,0.021600594127495164,3.874680396999999e-14,4.896959822156369e-17,4.2603803821e-11,6.471066011195242e-14,1.3254608923999997e-11,1.7168277634053795e-14
676000000.0,-0.2801406645614764,0.1139030348432454,-0.005678027530922972,0.006655119666136987,0.00567813986804239,0.02128875189299582,3.8508293408999997e-14,7.104476251844124e-17,4.2820023367e-11,7.285579559052455e-14,1.3271049772e-11,1.990456533440231e-14
678000000.0,-0.27229329560413745,0.11969752042209537,-0.00562819421756201,0.006628150468975651,0.007084535074916759,0.020824151235510704,3.8594479160000004e-14,3.463995144618352e-17,4.2988470648e-11,4.506389884884344e-14,1.3311367085999998e-11,1.786856983665521e-14
680000000.0,-0.26511760521904976,0.12481818102867556,-0.005583107741059201,0.006608905490118324,0.008448990391672037,0.020204916836748674,3.8899481067000004e-14,4.085599362197566e-17,4.336733423300001e-11,6.256370628352676e-14,1.3356302265e-11,1.473675142073693e-14
682000000.0,-0.25731994594586755,0.1301811019885492,-0.005528369750985308,0.006578088428718426,0.009767177201657963,0.019437785093455208,3.867281146899999e-14,4.838593539687913e-17,4.3474526714999995e-11,4.610507702848568e-14,1.3404648524e-11,2.777798424763675e-14
684000000.0,-0.2492554276215021,0.13455558836888962,-0.005482822209915617,0.006555705201800976,0.011003900343281268,0.018536115131384815,3.9008944446000003e-14,3.827495885724468e-17,4.3606646726000004e-11,4.0895293627277494e-14,1.3470971865e-11,1.9196918580014016e-14
686000000.0,-0.24120403597611312,0.13879607262339227,-0.005433187675274803,0.006529952897155778,0.012152472876439736,0.01750550798705981,3.8982709117000006e-14,4.4826030851224316e-17,4.3827924845e-11,5.0380312686447716e-14,1.3513447693999999e-11,1.9382621368585798e-14
688000000.0,-0.23346661861737947,0.14328395805555633,-0.005385356949663532,0.006502900484645479,0.01319387871285462,0.01635472299270022,3.9419258496000004e-14,6.173952284265146e-17,4.409502033700001e-11,6.547106194724225e-14,1.3554505045999999e-11,1.743330477608685e-14
690000000.0,-0.22607806288808682,0.14707921133029725,-0.005338566729529815,0.006477818507499055,0.014117088703477977,0.015100468422145094,3.9290591030000005e-14,3.2140641688838877e-17,4.4303618411e-11,5.749414398608559e-14,1.3641596297e-11,1.2808711706410484e-14
692000000.0,-0.21794649227554846,0.15083430642563792,-0.005287659284093487,0.0064509416075353996,0.014911917294338013,0.013759069849974426,3.910563816400001e-14,4.6422877966799354e-17,4.4483170518e-11,4.6518267284518687e-14,1.3696941714999998e-11,1.4734716368656304e-14
694000000.0,-0.2097736967585708,0.15435083844684586,-0.005244406336023857,0.006431079519144402,0.01556302516561782,0.012346985746527098,3.9485500388e-14,3.881087024345254e-17,4.4729027899999995e-11,5.693066953497797e-14,1.3730828413e-11,1.1133728298900244e-14
696000000.0,-0.20226814762845166,0.15792694599185597,-0.0051979460497909484,0.006409202289703205,0.016069984623195026,0.010884674282789565,3.92953887e-14,6.348498471648152e-17,4.4875381046999996e-11,7.568244927651428e-14,1.3785042168e-11,1.8242401331870157e-14
698000000.0,-0.19393479839388095,0.16066237575042172,-0.005148806633189774,0.0063840382738920365,0.016419367463273153,0.009380989499258677,3.9446019e-14,7.118628117578213e-17,4.5132997269e-11,4.321106550377876e-14,1.3865821712000001e-11,1.4113196129647788e-14
700000000.0,-0.18612372407019245,0.16387762351081975,-0.005099154276416848,0.00636482820455173,0.016614430233954345,0.00786577156278418,3.961902747e-14,4.976059483629302e-17,4.539259543199999e-11,4.959769193051196e-14,1.3923660032999999e-11,1.7430350990160205e-14
702000000.0,-0.17779602103017564,0.16661329467017297,-0.00505855217573133,0.0063389259726818825,0.016649069225866737,0.006341885635256285,3.9441415732999996e-14,6.12177730941212e-17,4.553616123e-11,8.058188002110917e-14,1.3961254520000001e-11,1.518888591022846e-14
704000000.0,-0.16976733685460946,0.16900731287199436,-0.0050100340972229086,0.006321502365430755,0.016534548508786998,0.004852411716279711,4.0107518825e-14,4.822187286048095e-17,4.5731087058e-11,7.878609463642743e-14,1.4096895016e-11,1.473342790707061e-14
706000000.0,-0.16173882399526143,0.17160678558865397,-0.0049728049818399175,0.006293175818324988,0.016262430430184004,0.00339227117330555,3.9735107409e-14,5.69814742778612e-17,4.5911705631e-11,9.555959238039198e-14,1.4082714585000002e-11,2.080849997651639e-14
708000000.0,-0.1535943886735099,0.1735559024909059,-0.0049251229759740426,0.006272325171445095,0.015856123445375365,0.0019995286156782844,3.9725887381e-14,3.120563984024488e-17,4.6117804731999993e-11,3.754547995772274e-14,1.4190719818000001e-11,1.513644373530404e-14
710000000.0,-0.14598256677054322,0.17538513090189145,-0.004879097407035225,0.006244703788698836,0.015310790477555524,0.0006698071193047023,3.9842283928000005e-14,4.21399036213721e-17,4.6310243527e-11,5.645054512700132e-14,1.427075803e-11,1.859665146634482e-14
712000000.0,-0.13765081739160642,0.17728477180434885,-0.00484385488249337,0.006223420027806372,0.014632548208463705,-0.0005591818373948663,3.9784090481e-14,4.181719776715565e-17,4.6336288995e-11,5.690048547434182e-14,1.4304673944e-11,2.9398919368366216e-14
714000000.0,-0.12950317367657146,0.178618256783188,-0.004802555191865799,0.006198280650340646,0.013849746095071478,-0.0016926735760693006,4.0202448782e-14,5.761896773592268e-17,4.6702431556e-11,5.971956307097718e-14,1.4369027307999998e-11,2.28349750147373e-14
716000000.0,-0.12134006961809617,0.18022422727436377,-0.004757734942283652,0.006175830305949611,0.012962881198744534,-0.0027053747879041746,4.0008383779999996e-14,4.353894874445323e-17,4.6833846401e-11,5.673170209038782e-14,1.4398148292e-11,2.3646203842423937e-14
718000000.0,-0.11341662359797647,0.18133758536671468,-0.0047188980054053515,0.006144179254108358,0.011995031651716845,-0.0035990415983013875,4.0166344091e-14,6.015362842324186e-17,4.6986754351e-11,5.3298334769266314e-14,1.4445169547e-11,2.3714853567685494e-14
720000000.0,-0.10536378110342175,0.18279465505395687,-0.004685180080239213,0.006121008213707469,0.010963876474047595,-0.00434700055327501,4.0306245398000005e-14,3.057477050399057e-17,4.714024962700001e-11,5.72317900199331e-14,1.4508652489999998e-11,2.4090884732509447e-14
722000000.0,-0.09791107917568487,0.1835356478893915,-0.004646617794819782,0.006094615567248366,0.009886467142085614,-0.004963887297356489,4.0306413633999996e-14,4.788162410189272e-17,4.729398341000001e-11,3.5246680599750315e-14,1.4521645331999999e-11,1.9973388890540748e-14
724000000.0,-0.08992884176482323,0.1839722546187581,-0.004604737406658917,0.006063934833910153,0.00878098466604669,-0.005435755417966398,4.0542752423e-14,4.8212648943604353e-17,4.7635917026000004e-11,7.114673037138772e-14,1.4633101404e-11,2.0727359795638173e-14
726000000.0,-0.08153268449415964,0.1845531418390129,-0.004567737602328655,0.006044853586663736,0.007662813535774031,-0.005754301852339074,4.0442542635e-14,4.352292419823219e-17,4.7711103604999996e-11,8.034797456478676e-14,1.4629781578e-11,1.8473989947104223e-14
728000000.0,-0.07386046149956582,0.18492027864668656,-0.004530222159568297,0.006015087993794306,0.006549459997408893,-0.005932169242590944,4.0415356651000005e-14,5.090913855818736e-17,4.7802465274e-11,8.548428448475142e-14,1.4710565604e-11,1.5522337628949588e-14
730000000.0,-0.06624817140060578,0.18554440391872357,-0.0044937480603769965,0.0059828853886785835,0.0054661699476055686,-0.005978191717301059,4.0661709291000005e-14,6.731276660558435e-17,4.798506832e-11,5.246406999593822e-14,1.4707242086999998e-11,1.3903133248611502e-14
732000000.0,-0.0581914122737152,0.18500455087511097,-0.004461604534698017,0.005957012888787243,0.0044250822021944325,-0.005876168263424877,4.045664949e-14,7.514327280749929e-17,4.8093914822e-11,1.0327691971133655e-13,1.4773600217e-11,1.984271618316061e-14
734000000.0,-0.05066764509284784,0.1849697149416928,-0.004430956708474693,0.005922286004241121,0.0034424758476596725,-0.005661211668782746,4.0817213644999996e-14,5.18625056494372e-17,4.8288294067e-11,6.540777089130456e-14,1.4801850131000004e-11,1.880037012933846e-14
736000000.0,-0.042741406560618714,0.18493912088119135,-0.004393223876083353,0.005895321156537039,0.0025381130398606476,-0.005317752583000386,4.0665873858999996e-14,3.481014152868484e-17,4.8467783744e-11,6.532630433797055e-14,1.4810166390000004e-11,1.825296464201418e-14
738000000.0,-0.03541875539069641,0.18381364604615433,-0.004360119674578342,0.005864272648404344,0.0017254390028165994,-0.004875154709843558,4.067977245800001e-14,5.1780439654850805e-17,4.8549359913e-11,4.499158536362734e-14,1.4875281892000002e-11,2.0832500894733248e-14
740000000.0,-0.02782284270428918,0.18348810445088798,-0.0043264317521157485,0.005828830439797324,0.0010146836376282518,-0.0043391481297684826,4.079872328400001e-14,3.955006285844029e-17,4.858775606100001e-11,6.086403822400895e-14,1.4838543530999996e-11,2.1493795520862966e-14
742000000.0,-0.0200374245216361,0.18268708321058433,-0.004290949661541344,0.00579994835284065,0.0004143452654256462,-0.0037322705684090735,4.0693629428000004e-14,6.136293415888679e-17,4.8785531351e-11,1.0365568691347638e-13,1.4878515228000003e-11,1.010673619078252e-14
744000000.0,-0.013062632427124313,0.18134837329869832,-0.004257881689767035,0.0057628209160494265,-6.251359538986008e-05,-0.003062056239536209,4.1116839873e-14,6.871724667083892e-17,4.908750228799999e-11,6.768804305346048e-14,1.4922210799000002e-11,2.2725008251420185e-14
746000000.0,-0.00534813317259886,0.18080341812006248,-0.004222038159745006,0.005728380878157371,-0.00040699952557015403,-0.0023537991013553843,4.0812570528e-14,4.742341918026797e-17,4.9032431240000004e-11,7.377446847060405e-14,1.4948984470000004e-11,1.54310909253598e-14
748000000.0,0.0018574751209346884,0.17953406219063991,-0.004186121421292164,0.005688246882362247,-0.0006195755429245326,-0.0016175748987227374,4.0922714220999996e-14,3.4471757889070365e-17,4.9325328796999994e-11,6.341556803226876e-14,1.4965835319000004e-11,1.84704006586473e-14
750000000.0,0.008923328299779256,0.1778020664943385,-0.004154067689660741,0.005652137254332829,-0.0007044534073355998,-0.0008795840703930769,4.1162926770000006e-14,5.784674881070631e-17,4.940354738599999e-11,9.585828099097007e-14,1.5041745539000002e-11,1.8569692184950688e-14
752000000.0,0.01634713496674761,0.17657326748693802,-0.004121991627787309,0.005617004694971978,-0.0006496434410430957,-0.00015322049920045,4.0872355576e-14,5.468004726350602e-17,4.9442095387e-11,7.566135738086637e-14,1.5024915611000004e-11,2.3678136946330127e-14
754000000.0,0.02316159522805736,0.17463333160208241,-0.004089077540771652,0.005576598065646796,-0.0004690194817350648,0.0005436316417465021,4.1325203680999996e-14,5.658324232788849e-17,4.9547787244000007e-11,7.315907144021705e-14,1.5051855329e-11,1.4966077371844306e-14
756000000.0,0.030186560139158797,0.17251476449662512,-0.004054729889479515,0.005540274526495867,-0.00016286734247588245,0.0011938378656701353,4.1056462777e-14,4.5123255183398635e-17,4.9681442253000004e-11,5.629825154368629e-14,1.5058681736999998e-11,1.976004298308136e-14
758000000.0,0.037123773994086756,0.17082759782403867,-0.004021113778366346,0.005499526691015201,0.0002653887988362581,0.0017769830993669446,4.1176707028000006e-14,4.9817898647998335e-17,4.9714825881999993e-11,4.196010467400588e-14,1.5068787805e-11,1.4989354197302573e-14
760000000.0,0.04449071265425956,0.16891703468774633,-0.00398672766551148,0.005459980816082965,0.0007979185196742743,0.0022800758262780264,4.1232481912000003e-14,6.31617528083781e-17,4.9916675107000007e-11,6.309792965826489e-14,1.5123136672e-11,1.835291108930227e-14
762000000.0,0.0509224866947517,0.16667035088817345,-0.003951709195790664,0.005417997770953088,0.0014278834962927645,0.002686614594646139,4.106118954e-14,5.4287154047891033e-17,4.996169188e-11,7.047533268310325e-14,1.5084138816000002e-11,2.2642029763058618e-14
764000000.0,0.05768673845567037,0.1642371545410081,-0.0039144383142136864,0.005374544228959775,0.002138844380102579,0.0029913724225546015,4.1394815847999995e-14,4.5284540172466714e-17,5.0074150204e-11,6.96883197732838e-14,1.5109620524000003e-11,2.4051470847624214e-14
766000000.0,0.06407557465025518,0.16175506984595653,-0.0038817372000479505,0.005337068152530275,0.002908655478898232,0.0031754897763625516,4.1070398647e-14,5.235557148478316e-17,5.0085419399e-11,7.036983297497051e-14,1.5141820296e-11,1.5610386097395786e-14
768000000.0,0.07069977557577942,0.159015347699323,-0.0038455160530895057,0.0052946902907278414,0.003740387941515204,0.00323688442161648,4.1274217768000004e-14,6.280910069046161e-17,5.0193049964e-11,1.0130269294610275e-13,1.5208489649999997e-11,2.5297572707315374e-14
770000000.0,0.07676060830328642,0.15606172265048657,-0.003806810625592088,0.005249867364264848,0.004606843091410776,0.0031598893388627715,4.1366990612999996e-14,5.278067223771788e-17,5.033395685799999e-11,8.07606281569015e-14,1.523412659e-11,2.3248349596516074e-14
772000000.0,0.08345457089163133,0.15338107485770627,-0.0037706539474058665,0.005210376503242709,0.005485052916815774,0.0029510049461008085,4.1223169012000004e-14,6.037509842541977e-17,5.039608046999999e-11,6.988656095457635e-14,1.5228906825e-11,1.702015956016955e-14
774000000.0,0.08963670475627593,0.1504440750658168,-0.0037360249260457736,0.005163149527060897,0.006362041629634474,0.002607171482626255,4.1506770001e-14,5.4229354566013714e-17,5.057766965e-11,6.638097811272284e-14,1.5275265169000002e-11,2.1712888534497557e-14
776000000.0,0.09607529626828583,0.1472581197054333,-0.0036971753749848197,0.005119170224698293,0.007222912129557453,0.002126002203924118,4.1278641799e-14,4.6360011188276713e-17,5.0543691779e-11,7.546682831492043e-14,1.5234138505000003e-11,2.4062542148686933e-14
778000000.0,0.10179756177795721,0.1439797008664728,-0.0036546805959577103,0.005077991097148276,0.008046220972580974,0.0015144291771673674,4.1176602721e-14,4.0242527088513366e-17,5.0691552718e-11,6.836757896016862e-14,1.5289024840000004e-11,2.269505741724694e-14
780000000.0,0.10769093325600906,0.14095073486381576,-0.0036167587709771093,0.005035370010553382,0.008809211984639525,0.0007756468785359838,4.154390247299999e-14,3.3734568385970766e-17,5.0731561456000003e-11,7.544216726815866e-14,1.534748402e-11,1.487065708136615e-14
782000000.0,0.11353474520165403,0.13727834396133676,-0.003581821760280771,0.004991856074936849,0.009501573441254066,-8.46154187501537e-05,4.1246225536000004e-14,5.127195822296874e-17,5.076572970800001e-11,7.082350564025942e-14,1.5347474345000002e-11,1.3841426765483927e-14
784000000.0,0.11918707743040206,0.13389688110493927,-0.0035429486299137546,0.004951330380467308,0.010108334589680568,-0.0010458094478289156,4.1623567180999993e-14,5.176759082419855e-17,5.082253631e-11,4.4275510519890294e-14,1.5380384564e-11,2.1638738446299726e-14
786000000.0,0.12467188820108685,0.13011680500226766,-0.0035062293299651915,0.004902105977996503,0.010611878611491453,-0.0021181415746213935,4.1334386092000005e-14,4.774204123702494e-17,5.1057670645000004e-11,7.224369725687211e-14,1.5394190859e-11,1.9121163447522666e-14
788000000.0,0.13047471699243046,0.12650322067194508,-0.003458207219435393,0.004862312390236026,0.011003669861307106,-0.003259376179165315,4.151146606799999e-14,5.642881697658517e-17,5.1132259289e-11,6.556358676425669e-14,1.5439229746e-11,1.6838771133032674e-14
790000000.0,0.1356415112547956,0.12250339678349877,-0.0034251744776147507,0.004823178520963046,0.01126102334578126,-0.004473464211017336,4.1614264190999994e-14,5.600456005669781e-17,5.1264452366000005e-11,4.756314407471859e-14,1.5406216001e-11,8.561659421116654e-15
792000000.0,0.1409753905777367,0.11865037266676538,-0.0033885885552641893,0.004783913346212643,0.011394347345478562,-0.005743577257258435,4.1348217592e-14,3.673228469569566e-17,5.1247612024e-11,8.276166085816055e-14,1.5453172566e-11,2.0954992478806266e-14
794000000.0,0.1462212653538641,0.11451108609754578,-0.0033493747691460156,0.0047379432014813165,0.011382303998237999,-0.007048577128224062,4.1689065047e-14,4.5829171287144587e-17,5.1403269408999995e-11,7.325169525124752e-14,1.5484501004e-11,2.2627867713799786e-14
796000000.0,0.15151559328959002,0.11092035315802184,-0.0033064714679384333,0.004692173684904247,0.011226204543854262,-0.008365319635141342,4.1362190245e-14,3.9349753896861516e-17,5.1437954826000007e-11,7.320750015965864e-14,1.5444387711000006e-11,1.1312132108732558e-14
798000000.0,0.15628008145102526,0.10650804282854931,-0.003268124526550599,0.004654704294095382,0.010929105377012367,-0.00967569681901322,4.1413379504e-14,3.973381819488923e-17,5.1461056205e-11,7.057713448589176e-14,1.5528084942e-11,2.2614584623844245e-14
800000000.0,0.1611758886495128,0.10243083362113024,-0.0032334091697346517,0.0046108415195732,0.0104732634207573,-0.01097532189481922,4.1478934398e-14,6.492248959648188e-17,5.1530263245e-11,4.709704250799499e-14,1.5529895863e-11,2.672154773281006e-14
802000000.0,0.1659188039450632,0.09790495859480706,-0.0031909938598487547,0.004574408712171327,0.009890415594393036,-0.0122286447384468,4.133429237e-14,3.885770659450635e-17,5.1484040685999996e-11,5.742448917029567e-14,1.5505410267e-11,2.2926047039536416e-14
804000000.0,0.17053255555449415,0.09361169777063322,-0.0031518906655003637,0.004533698063157127,0.009167877286300422,-0.013425442350228337,4.1674981791e-14,4.351027533558609e-17,5.158880006499999e-11,9.00351561395906e-14,1.5517542201e-11,1.704406155013333e-14
806000000.0,0.17498939144486653,0.08920891834385766,-0.0031162455675308506,0.004495534912497525,0.00831410536879003,-0.014542534186754297,4.1413431995e-14,4.4898522442070617e-17,5.1646435326e-11,6.311699289563438e-14,1.5515927794e-11,2.637465406738712e-14
808000000.0,0.17946425183500844,0.08463117586538246,-0.003077973145421034,0.00445413285192784,0.007337830866859874,-0.015578661019771572,4.1404149978999995e-14,4.7495939917488846e-17,5.1756989576000005e-11,7.172136783338388e-14,1.5538486687999995e-11,1.6570427325688262e-14
810000000.0,0.18366197564884346,0.07998077346496872,-0.003040193472428204,0.004411986445594299,0.006256265591620487,-0.016506376613758887,4.1647105799000004e-14,6.161118924839033e-17,5.192622649599999e-11,8.569763018822837e-14,1.554377385e-11,2.037817981321059e-14
