freqs,amp_real,amp_imag,hot_real,hot_imag,cold_real,cold_imag,sa_mean,sa_std,hot_mean,hot_std,cold_mean,cold_std
640000000.0,-0.3161880720346306,0.08734877104829136,-0.006515227834898612,0.0071232513223069005,-0.008000057834788177,0.010297478240404,3.7672811078e-14,4.150261318966921e-17,1.4399695084e-10,1.8791563705209604e-13,4.4453320014e-11,5.887314268675115e-14
642000000.0,-0.31157356620971194,0.0954325657563748,-0.006473416477598551,0.007100818182469048,-0.008294728802681148,0.011187370636237785,3.7432353079e-14,5.646989272647801e-17,1.4448285781e-10,1.341404253319804e-13,4.4668786984e-11,6.178617707128452e-14
644000000.0,-0.3050010375155785,0.10369985852717989,-0.006433117819371029,0.007073258944557856,-0.008462271383761943,0.01213192923773567,3.7817256795999994e-14,5.434579883674973e-17,1.4595226941000001e-10,1.352566554521446e-13,4.4905388355e-11,5.723867141961878e-14
646000000.0,-0.299481649052532,0.11205686178163049,-0.006383210084867173,0.007049650698686146,-0.008489060128853362,0.013122490826459724,3.7685639053e-14,5.122815930487981e-17,1.4652826884e-10,1.8481919344170773e-13,4.5112868549999997e-11,5.782334673494105e-14
648000000.0,-0.2927109465253666,0.12060885571992304,-0.006343759096231611,0.007026300004127134,-0.0083746812786538,0.01413363460300443,3.7923714275999994e-14,5.5213562509403605e-17,1.4745380161e-10,1.9043908117404592e-13,4.5361968630000004e-11,4.810401077621655e-14
650000000.0,-0.2866910818858637,0.12878598686840084,-0.006296924177360119,0.006999577404674799,-0.008124566479540244,0.015151757155160551,3.7957965328e-14,6.335735572956375e-17,1.4840173372999998e-10,1.8642791994618806e-13,4.559722532e-11,5.242053595712544e-14
652000000.0,-0.2806892093995753,0.1349126861581696,-0.0062504516695051655,0.0069766095086896025,-0.007719414774333107,0.01615035200811997,3.7800036007999997e-14,3.6088934097485925e-17,1.4923765085e-10,1.219168256319212e-13,4.5689537586e-11,4.714237176598095e-14
654000000.0,-0.27383421585745843,0.14235049442539124,-0.006209242794052989,0.0069470633593361345,-0.007174609185184262,0.017115875129096847,3.8240763641e-14,6.8762803330604e-17,1.4994522085e-10,2.25340743050806e-13,4.5895488515999994e-11,4.844853778315435e-14
656000000.0,-0.2665091507314118,0.14962640897126953,-0.0061563965155707985,0.006919403270408994,-0.006487260840028284,0.01803761827934367,3.7970376222999994e-14,3.200777305693142e-17,1.5089126781000002e-10,1.4454391890123508e-13,4.5921282909e-11,4.7176246148914524e-14
658000000.0,-0.2596275331708321,0.15622879546911358,-0.0061114803619576885,0.006894507278312222,-0.00567500840829161,0.018887519433852622,3.8137563132e-14,5.951252459721601e-17,1.5106114662000001e-10,1.5841817507802945e-13,4.6123327156e-11,6.719580948915494e-14
660000000.0,-0.2528459572605972,0.16365959782206801,-0.0060643785885657695,0.006865803619070189,-0.004735816106221904,0.019654795148431964,3.823595925799999e-14,2.9430207463383854e-17,1.5235805008e-10,2.088647087490375e-13,4.622715155e-11,6.690137616241361e-14
662000000.0,-0.24474774505730815,0.16937968971020886,-0.006018758867066437,0.006839873542104547,-0.0036774223719186006,0.020328692050456943,3.8107281677e-14,3.7570774567690975e-17,1.5314697915e-10,1.0459712353935403e-13,4.6383400239e-11,7.146798208934532e-14
664000000.0,-0.23770147082216536,0.1755919223529885,-0.005973364128175316,0.006816347303413139,-0.0025172641937100844,0.02088225460901713,3.8438891227000004e-14,5.964446984341565e-17,1.5376982282e-10,2.531483353916199e-13,4.6655284928e-11,6.612347714015047e-14
666000000.0,-0.22938709794194034,0.1807870821143953,-0.005922296693851458,0.006786708630403194,-0.0012747275167745242,0.021311520950449622,3.8257642417999996e-14,4.7590449785518845e-17,1.5461761737e-10,1.1323031987281069e-13,4.673919845199999e-11,5.953541541229071e-14
668000000.0,-0.22177978147870445,0.18660024114817084,-0.005876195261079764,0.006759510601853343,3.543655268849495e-05,0.021599147760926772,3.8421844798e-14,7.335036071653135e-17,1.5559704281e-10,3.192246863808463e-13,4.6907557257e-11,5.116028155228219e-14
670000000.0,-0.2139272880745825,0.193182602030223,-0.005826798124443796,0.006734404631395822,0.0014098709237412512,0.021755936773123204,3.859905394e-14,5.4912603376788656e-17,1.5601542219e-10,1.9709186813748915e-13,4.696561610799999e-11,5.219953020532826e-14
672000000.0,-0.2060098414203624,0.19786875236289322,-0.005777838259838338,0.006708835120898229,0.002822629802270581,0.02175465431371045,3.8404370137000004e-14,6.196568410920572e-17,1.5670116171000001e-10,2.0884536543943158e-13,4.7172400070999994e-11,8.076712137904137e-14
674000000.0,-0.19751009667497396,0.2026706500372042,-0.005731801910189981,0.006685497369013411,0.004241093455126605,0.021600594127495164,3.874680396999999e-14,4.896959822156369e-17,1.5728291289e-10,1.4546797032287202e-13,4.7326485177000004e-11,8.243943858626112e-14
676000000.0,-0.1904750488313576,0.20779334374862088,-0.005678027530922972,0.006655119666136987,0.00567813986804239,0.02128875189299582,3.8508293408999997e-14,7.104476251844124e-17,1.5804657754000002e-10,2.5871175965306433e-13,4.756107238100001e-11,7.599745883373065e-14
678000000.0,-0.1818377752811509,0.21182501480544913,-0.00562819421756201,0.006628150468975651,0.007084535074916759,0.020824151235510704,3.8594479160000004e-14,3.463995144618352e-17,1.5895473624e-10,2.1414326534972614e-13,4.7614184715e-11,4.546256713126293e-14
680000000.0,-0.17385433645451276,0.2170515629881734,-0.005583107741059201,0.006608905490118324,0.008448990391672037,0.020204916836748674,3.8899481067000004e-14,4.085599362197566e-17,1.5959995401e-10,2.51832941436662e-13,4.7850423738e-11,5.601415332822814e-14
682000000.0,-0.16571513428936854,0.22051707126953782,-0.005528369750985308,0.006578088428718426,0.009767177201657963,0.019437785093455208,3.867281146899999e-14,4.838593539687913e-17,1.6044430689e-10,1.5579859308772348e-13,4.803929210699999e-11,7.14619330058547e-14
684000000.0,-0.1572702596186423,0.22448702401807574,-0.005482822209915617,0.006555705201800976,0.011003900343281268,0.018536115131384815,3.9008944446000003e-14,3.827495885724468e-17,1.6080662771e-10,2.4669022847998954e-13,4.8174421945999995e-11,6.537992318973172e-14
686000000.0,-0.14887748589217656,0.22817880993902484,-0.005433187675274803,0.006529952897155778,0.012152472876439736,0.01750550798705981,3.8982709117000006e-14,4.4826030851224316e-17,1.6124151798999997e-10,2.719809190016707e-13,4.840783126599999e-11,6.161350533187298e-14
688000000.0,-0.13986365323899425,0.2317103182894884,-0.005385356949663532,0.006502900484645479,0.01319387871285462,0.01635472299270022,3.9419258496000004e-14,6.173952284265146e-17,1.6213204814000001e-10,2.6004068086953404e-13,4.8609753754e-11,7.119853247558965e-14
690000000.0,-0.13208713926489035,0.23417182191842076,-0.005338566729529815,0.006477818507499055,0.014117088703477977,0.015100468422145094,3.9290591030000005e-14,3.2140641688838877e-17,1.6273400383e-10,2.1228999306698958e-13,4.8784963308000004e-11,7.202914089505472e-14
692000000.0,-0.12336649657595992,0.23808423528284928,-0.005287659284093487,0.0064509416075353996,0.014911917294338013,0.013759069849974426,3.910563816400001e-14,4.6422877966799354e-17,1.6322799994e-10,1.439871825630572e-13,4.9004662965e-11,5.792680961082695e-14
694000000.0,-0.11463134956610718,0.24082149363003305,-0.005244406336023857,0.006431079519144402,0.01556302516561782,0.012346985746527098,3.9485500388e-14,3.881087024345254e-17,1.6420448104e-10,2.2704777182777457e-13,4.926436338500001e-11,6.336359447672589e-14
696000000.0,-0.10577771703586944,0.24322716633197428,-0.0051979460497909484,0.006409202289703205,0.016069984623195026,0.010884674282789565,3.92953887e-14,6.348498471648152e-17,1.6457319249000002e-10,1.4445249029967112e-13,4.9452855855e-11,4.6531741484958603e-14
698000000.0,-0.09754990349860478,0.24537551035721297,-0.005148806633189774,0.0063840382738920365,0.016419367463273153,0.009380989499258677,3.9446019e-14,7.118628117578213e-17,1.6583597455999996e-10,1.1327761021255396e-13,4.9631168648e-11,5.3731500076397585e-14
700000000.0,-0.08855243663744561,0.24784062413968186,-0.005099154276416848,0.00636482820455173,0.016614430233954345,0.00786577156278418,3.961902747e-14,4.976059483629302e-17,1.6604150258e-10,1.515914936519931e-13,4.993369822400001e-11,7.63327083291728e-14
702000000.0,-0.0803634509938411,0.24931800970879558,-0.00505855217573133,0.0063389259726818825,0.016649069225866737,0.006341885635256285,3.9441415732999996e-14,6.12177730941212e-17,1.6675259744e-10,1.7144766134822285e-13,5.013125604599999e-11,1.126362945508532e-13
704000000.0,-0.07187712355239155,0.25088973330357733,-0.0050100340972229086,0.006321502365430755,0.016534548508786998,0.004852411716279711,4.0107518825e-14,4.822187286048095e-17,1.6726044219e-10,2.4253453180573766e-13,5.0328100642e-11,6.743895404507468e-14
706000000.0,-0.06353647128115682,0.2526236370016695,-0.0049728049818399175,0.006293175818324988,0.016262430430184004,0.00339227117330555,3.9735107409e-14,5.69814742778612e-17,1.678445055e-10,2.490629610281115e-13,5.044145391100001e-11,7.171762470130692e-14
708000000.0,-0.054693244546868386,0.25325836809739943,-0.0049251229759740426,0.006272325171445095,0.015856123445375365,0.0019995286156782844,3.9725887381e-14,3.120563984024488e-17,1.6829699357000005e-10,1.6689597261204423e-13,5.0548936710000006e-11,3.577418163730154e-14
710000000.0,-0.04680812842622857,0.2545127657602084,-0.004879097407035225,0.006244703788698836,0.015310790477555524,0.0006698071193047023,3.9842283928000005e-14,4.21399036213721e-17,1.6886633446000002e-10,2.2995308429746243e-13,5.0800027e-11,7.369054800497922e-14
712000000.0,-0.03758941581860868,0.25549421558050606,-0.00484385488249337,0.006223420027806372,0.014632548208463705,-0.0005591818373948663,3.9784090481e-14,4.181719776715565e-17,1.6897969059e-10,1.8041750945538061e-13,5.1017508176000005e-11,7.255137397660048e-14
714000000.0,-0.029371009639003538,0.25617698922154086,-0.004802555191865799,0.006198280650340646,0.013849746095071478,-0.0016926735760693006,4.0202448782e-14,5.761896773592268e-17,1.6993179906999997e-10,1.2715529003615986e-13,5.1172756394000004e-11,8.198831857438132e-14
716000000.0,-0.020507136991248676,0.2563203174966471,-0.004757734942283652,0.006175830305949611,0.012962881198744534,-0.0027053747879041746,4.0008383779999996e-14,4.353894874445323e-17,1.705059344e-10,1.2758489091809802e-13,5.1046314663e-11,8.062640202023675e-14
718000000.0,-0.012558819275952057,0.2568893075853377,-0.0047188980054053515,0.006144179254108358,0.011995031651716845,-0.0035990415983013875,4.0166344091e-14,6.015362842324186e-17,1.7075721118e-10,2.8389085901251304e-13,5.1368988013e-11,9.649988145187881e-14
720000000.0,-0.0045090379521996685,0.25676501229514126,-0.004685180080239213,0.006121008213707469,0.010963876474047595,-0.00434700055327501,4.0306245398000005e-14,3.057477050399057e-17,1.7121746254e-10,2.058886771739437e-13,5.1617708728e-11,8.403256941864002e-14
722000000.0,0.0039458166764442,0.2561905729084993,-0.004646617794819782,0.006094615567248366,0.009886467142085614,-0.004963887297356489,4.0306413633999996e-14,4.788162410189272e-17,1.7116036934e-10,2.5395082302987496e-13,5.1675854396e-11,8.887883016826002e-14
724000000.0,0.012372382330766445,0.25635328267066143,-0.004604737406658917,0.006063934833910153,0.00878098466604669,-0.005435755417966398,4.0542752423e-14,4.8212648943604353e-17,1.7185448482000002e-10,2.5056037563933984e-13,5.1803453678e-11,6.347120121730658e-14
726000000.0,0.020641214888439386,0.2555132714034658,-0.004567737602328655,0.006044853586663736,0.007662813535774031,-0.005754301852339074,4.0442542635e-14,4.352292419823219e-17,1.7212489389e-10,2.288839099334583e-13,5.1686888588e-11,4.275149683216049e-14
728000000.0,0.028618489706949492,0.25506346908700844,-0.004530222159568297,0.006015087993794306,0.006549459997408893,-0.005932169242590944,4.0415356651000005e-14,5.090913855818736e-17,1.7237807194000002e-10,3.1822385995367195e-13,5.1762627055999994e-11,5.704519839934152e-14
730000000.0,0.036339293218336,0.25419319600153484,-0.0044937480603769965,0.0059828853886785835,0.0054661699476055686,-0.005978191717301059,4.0661709291000005e-14,6.731276660558435e-17,1.7280325356999997e-10,2.059798522476366e-13,5.1896720209e-11,6.289758938628484e-14
732000000.0,0.044589882589755075,0.2528124855933793,-0.004461604534698017,0.005957012888787243,0.0044250822021944325,-0.005876168263424877,4.045664949e-14,7.514327280749929e-17,1.7247301436e-10,1.8140511299015044e-13,5.2025025192999995e-11,4.1204615579900354e-14
734000000.0,0.052585469425253224,0.2526556073855372,-0.004430956708474693,0.005922286004241121,0.0034424758476596725,-0.005661211668782746,4.0817213644999996e-14,5.18625056494372e-17,1.7332955023e-10,2.7383660561356245e-13,5.2054695674e-11,7.766351484262345e-14
736000000.0,0.060388938975868375,0.25042907739192743,-0.004393223876083353,0.005895321156537039,0.0025381130398606476,-0.005317752583000386,4.0665873858999996e-14,3.481014152868484e-17,1.7354421096999998e-10,2.8507330606256857e-13,5.211337333499999e-11,8.544025135086847e-14
738000000.0,0.06710369972862923,0.2485889443191461,-0.004360119674578342,0.005864272648404344,0.0017254390028165994,-0.004875154709843558,4.067977245800001e-14,5.1780439654850805e-17,1.7323173199999997e-10,2.4695179426833735e-13,5.196670369e-11,5.5895901631672323e-14
740000000.0,0.07528121022913202,0.24672258740725692,-0.0043264317521157485,0.005828830439797324,0.0010146836376282518,-0.0043391481297684826,4.079872328400001e-14,3.955006285844029e-17,1.7346524110999999e-10,2.1936848344342026e-13,5.2001774063999996e-11,5.61595425147093e-14
742000000.0,0.08254812539949787,0.24556282589629688,-0.004290949661541344,0.00579994835284065,0.0004143452654256462,-0.0037322705684090735,4.0693629428000004e-14,6.136293415888679e-17,1.7373818127999998e-10,1.9347584635231036e-13,5.2154278021999996e-11,7.748033761643058e-14
744000000.0,0.09035087031377685,0.24310853438693686,-0.004257881689767035,0.0057628209160494265,-6.251359538986008e-05,-0.003062056239536209,4.1116839873e-14,6.871724667083892e-17,1.7448282788e-10,2.556365460733749e-13,5.2036995464e-11,6.710974404971582e-14
746000000.0,0.09756469074389922,0.2414596071275016,-0.004222038159745006,0.005728380878157371,-0.00040699952557015403,-0.0023537991013553843,4.0812570528e-14,4.742341918026797e-17,1.7454110689e-10,2.1167241211701374e-13,5.207259275999999e-11,9.76472684350036e-14
748000000.0,0.10448744499936252,0.23841403251013604,-0.004186121421292164,0.005688246882362247,-0.0006195755429245326,-0.0016175748987227374,4.0922714220999996e-14,3.4471757889070365e-17,1.744632405e-10,2.5683520650183505e-13,5.2042672092e-11,5.195195037536589e-14
750000000.0,0.11134300541398796,0.23624099162807957,-0.004154067689660741,0.005652137254332829,-0.0007044534073355998,-0.0008795840703930769,4.1162926770000006e-14,5.784674881070631e-17,1.7430572769999998e-10,2.0715422870638084e-13,5.239488511199999e-11,4.7520652934695694e-14
752000000.0,0.11905381136267842,0.233444851611358,-0.004121991627787309,0.005617004694971978,-0.0006496434410430957,-0.00015322049920045,4.0872355576e-14,5.468004726350602e-17,1.7432581420000003e-10,2.4450283688311793e-13,5.2130460030999995e-11,4.6333685941754545e-14
754000000.0,0.12565818512381985,0.23029288159600905,-0.004089077540771652,0.005576598065646796,-0.0004690194817350648,0.0005436316417465021,4.1325203680999996e-14,5.658324232788849e-17,1.7518874090000002e-10,6.846445110436754e-14,5.2036693327000005e-11,3.6992639911253186e-14
756000000.0,0.13243206521417042,0.22777052686090085,-0.004054729889479515,0.005540274526495867,-0.00016286734247588245,0.0011938378656701353,4.1056462777e-14,4.5123255183398635e-17,1.7489455173000002e-10,2.0008514264231389e-13,5.2142352396e-11,6.255052194000453e-14
758000000.0,0.13880921392984838,0.22446552818265408,-0.004021113778366346,0.005499526691015201,0.0002653887988362581,0.0017769830993669446,4.1176707028000006e-14,4.9817898647998335e-17,1.7505284401999998e-10,2.6865610810553733e-13,5.197266262300001e-11,6.580241414257708e-14
760000000.0,0.1458128012938286,0.22187111392262387,-0.00398672766551148,0.005459980816082965,0.0007979185196742743,0.0022800758262780264,4.1232481912000003e-14,6.31617528083781e-17,1.7509231681e-10,2.754418046689059e-13,5.211305688799999e-11,6.321837578189806e-14
762000000.0,0.15186039737893803,0.21833946870757898,-0.003951709195790664,0.005417997770953088,0.0014278834962927645,0.002686614594646139,4.106118954e-14,5.4287154047891033e-17,1.7532838285e-10,2.545620954910335e-13,5.199034301199999e-11,7.666353019925282e-14
764000000.0,0.1585149861583372,0.21512152815088098,-0.0039144383142136864,0.005374544228959775,0.002138844380102579,0.0029913724225546015,4.1394815847999995e-14,4.5284540172466714e-17,1.7520885391999998e-10,1.3871160858507593e-13,5.2013921386e-11,8.858648009881002e-14
766000000.0,0.16454907058332147,0.21173677703000943,-0.0038817372000479505,0.005337068152530275,0.002908655478898232,0.0031754897763625516,4.1070398647e-14,5.235557148478316e-17,1.7513114944000002e-10,2.3865141267347504e-13,5.1937592043e-11,6.395149408439237e-14
768000000.0,0.17067291035467153,0.20808710468148697,-0.0038455160530895057,0.0052946902907278414,0.003740387941515204,0.00323688442161648,4.1274217768000004e-14,6.280910069046161e-17,1.7519037754999999e-10,2.487653804229826e-13,5.2101520404e-11,7.664571542174553e-14
770000000.0,0.17655342726114923,0.20394167357953882,-0.003806810625592088,0.005249867364264848,0.004606843091410776,0.0031598893388627715,4.1366990612999996e-14,5.278067223771788e-17,1.7540613069999998e-10,1.596072879095255e-13,5.2148626386e-11,9.036932846970069e-14
772000000.0,0.18250481649140352,0.20043317065811223,-0.0037706539474058665,0.005210376503242709,0.005485052916815774,0.0029510049461008085,4.1223169012000004e-14,6.037509842541977e-17,1.7552605992999998e-10,2.836131759561416e-13,5.2089574944e-11,5.87351571967024e-14
774000000.0,0.18828703690187298,0.19629085421885767,-0.0037360249260457736,0.005163149527060897,0.006362041629634474,0.002607171482626255,4.1506770001e-14,5.4229354566013714e-17,1.7552452844e-10,1.6320249458760978e-13,5.239502380000001e-11,6.08543426336333e-14
776000000.0,0.19395756722734675,0.1924259448763032,-0.0036971753749848197,0.005119170224698293,0.007222912129557453,0.002126002203924118,4.1278641799e-14,4.6360011188276713e-17,1.7528842109e-10,2.1383230338350316e-13,5.203095801599999e-11,5.065861786094042e-14
778000000.0,0.19960006373269715,0.18830156140540077,-0.0036546805959577103,0.005077991097148276,0.008046220972580974,0.0015144291771673674,4.1176602721e-14,4.0242527088513366e-17,1.7562387640999998e-10,2.2218146763450447e-13,5.2224497164e-11,6.313930615043842e-14
780000000.0,0.20505665412486498,0.18426333719757196,-0.0036167587709771093,0.005035370010553382,0.008809211984639525,0.0007756468785359838,4.154390247299999e-14,3.3734568385970766e-17,1.7564314872999998e-10,1.8123796637123327e-13,5.221281528e-11,6.781723542509639e-14
782000000.0,0.21022539732281098,0.1799611891962502,-0.003581821760280771,0.004991856074936849,0.009501573441254066,-8.46154187501537e-05,4.1246225536000004e-14,5.127195822296874e-17,1.7609948604e-10,2.9523462274575904e-13,5.235405446600001e-11,7.952767236354331e-14
784000000.0,0.2151381144541074,0.17547403211349336,-0.0035429486299137546,0.004951330380467308,0.010108334589680568,-0.0010458094478289156,4.1623567180999993e-14,5.176759082419855e-17,1.7560640515000002e-10,3.595546841384079e-13,5.2271202051e-11,3.1105109578944895e-14
786000000.0,0.21984649808186527,0.1711397532216107,-0.0035062293299651915,0.004902105977996503,0.010611878611491453,-0.0021181415746213935,4.1334386092000005e-14,4.774204123702494e-17,1.7548509998e-10,1.6706023155327504e-13,5.2253911421000006e-11,6.698968321347321e-14
788000000.0,0.22506652048822545,0.1665932724106544,-0.003458207219435393,0.004862312390236026,0.011003669861307106,-0.003259376179165315,4.151146606799999e-14,5.642881697658517e-17,1.7562503010000002e-10,2.9973024143285694e-13,5.2377250796e-11,5.116864735901443e-14
790000000.0,0.2297500728343354,0.162220834519926,-0.0034251744776147507,0.004823178520963046,0.01126102334578126,-0.004473464211017336,4.1614264190999994e-14,5.600456005669781e-17,1.7580339578000002e-10,3.3160425439715527e-13,5.2436338221000004e-11,6.613566885831586e-14
792000000.0,0.2346010335828638,0.15795026202992138,-0.0033885885552641893,0.004783913346212643,0.011394347345478562,-0.005743577257258435,4.1348217592e-14,3.673228469569566e-17,1.7530871141999997e-10,2.570938177535977e-13,5.2230166068000007e-11,4.318508282771544e-14
794000000.0,0.23895272641610535,0.15273581708609898,-0.0033493747691460156,0.0047379432014813165,0.011382303998237999,-0.007048577128224062,4.1689065047e-14,4.5829171287144587e-17,1.7574296341000002e-10,2.6388854649751056e-13,5.227188961599999e-11,9.035395379036801e-14
796000000.0,0.24306163299037015,0.1483070051683332,-0.0033064714679384333,0.004692173684904247,0.011226204543854262,-0.008365319635141342,4.1362190245e-14,3.9349753896861516e-17,1.7526870744000003e-10,2.133805020042971e-13,5.225403081700001e-11,7.580256369679325e-14
798000000.0,0.24708701772155903,0.14329911612894453,-0.003268124526550599,0.004654704294095382,0.010929105377012367,-0.00967569681901322,4.1413379504e-14,3.973381819488923e-17,1.7493420001e-10,2.2587354857870863e-13,5.2172511098e-11,1.1246698501825479e-13
800000000.0,0.25128767375372524,0.13850142351231287,-0.0032334091697346517,0.0046108415195732,0.0104732634207573,-0.01097532189481922,4.1478934398e-14,6.492248959648188e-17,1.7550519006e-10,2.010255644149478e-13,5.2236244336000004e-11,6.335024972164957e-14
802000000.0,0.2551917761559526,0.1337577305803569,-0.0031909938598487547,0.004574408712171327,0.009890415594393036,-0.0122286447384468,4.133429237e-14,3.885770659450635e-17,1.7520914168e-10,1.7121173723902172e-13,5.2160092020999995e-11,7.399830286613757e-14
804000000.0,0.2592815162817102,0.1289945411558637,-0.0031518906655003637,0.004533698063157127,0.009167877286300422,-0.013425442350228337,4.1674981791e-14,4.351027533558609e-17,1.7550499199e-10,1.8322818188309698e-13,5.219543144299999e-11,8.322811658452488e-14
806000000.0,0.26299260364676225,0.12373164821624404,-0.0031162455675308506,0.004495534912497525,0.00831410536879003,-0.014542534186754297,4.1413431995e-14,4.4898522442070617e-17,1.7487499218e-10,2.0888209524074984e-13,5.201928294200001e-11,5.293895368698859e-14
808000000.0,0.2663508512175008,0.11895517944301848,-0.003077973145421034,0.00445413285192784,0.007337830866859874,-0.015578661019771572,4.1404149978999995e-14,4.7495939917488846e-17,1.7532833792000002e-10,2.5136281817020603e-13,5.202526193600001e-11,6.450608128889385e-14
810000000.0,0.26962107902482896,0.1142291904959905,-0.003040193472428204,0.004411986445594299,0.006256265591620487,-0.016506376613758887,4.1647105799000004e-14,6.161118924839033e-17,1.7507224680999998e-10,2.4952656544360413e-13,5.1978306556999994e-11,4.755677277609137e-14
