f,t,e
0.866,10.920409172253807,0.7089134688991142
0.868,10.893583853026337,0.7090015608054868
0.87,10.871410156372763,0.7087378909833831
0.872,10.845261693694688,0.7079806247309629
0.874,10.821305447763187,0.7071860079576764
0.876,10.798501784665255,0.7074249113568476
0.878,10.776242211099403,0.7075926394985044
0.88,10.753357542078515,0.7071730154794986
0.882,10.729734253459679,0.7069053149460175
0.884,10.711935823942468,0.7076149954374322
0.886,10.684308826998638,0.7080420896144846
0.888,10.66641862215859,0.7089997624620433
0.89,10.64521413402925,0.7086146780033445
0.892,10.626506468682205,0.7087436107094962
0.894,10.608452941662778,0.7081582019153488
0.896,10.591319214424116,0.707511245835458
0.898,10.571987623745212,0.7077976646542055
0.9,10.547575054229124,0.7072111443870743
0.902,10.527122796374622,0.7058590816613235
